gene_name,F_pval,0,0.01,0.05,0.1,0.25,0.5,0.75,1.0
WASH7P,0.6058082137438368,0.000957307294446895,0.011432119391454745,0.05972851133560688,0.1146029192210577,0.2595534961306448,0.5035639637703444,0.7560797911707222,0.9992227645991753
MTND1P23,0.46865508663683275,3.0307013304233183e-05,0.00904075364429078,0.06220173535711005,0.11205195174465206,0.256476414278784,0.4991610883998606,0.7485781226387971,0.9996114290163821
MTND2P28,0.1548956848706063,0.00025345458280213345,0.011420205779807291,0.06396671882501496,0.11145273612453188,0.26371200986689414,0.498047060601446,0.7358428918027187,0.9984581650336192
hsa-mir-6723,0.5416381549353899,0.0007233708584283157,0.010033661042253035,0.04905056417663202,0.1154584745293808,0.2625059361540027,0.5249824754582819,0.7653521897346478,0.9997753743756644
RP5-857K21.7,0.6140271173367173,0.0006685968157747676,0.010211945959933091,0.04899923508689274,0.10149464399787389,0.2533780341719444,0.5240384182014715,0.7711142722278611,0.999175891848433
MTATP8P1,0.6086465757472183,0.0010219521659835032,0.011329448578816103,0.05839760928195389,0.11485087732575608,0.24741443854809195,0.4889662967741225,0.7214018308875729,0.9999390520919338
MTATP6P1,0.8440557769761811,0.00033023884044474494,0.007796628926789196,0.04595366556089424,0.09938701620619729,0.2544717924243156,0.4808541242807346,0.7520486633910568,0.9999300020897126
RP5-857K21.11,0.9339622819756543,0.002116399053006329,0.01254928339574819,0.055285379077706136,0.10759880532372626,0.2524659201273418,0.5003614039167397,0.7508349989337435,0.9996289328906729
RP11-206L10.1,0.5547614130043406,2.8950910243083124e-06,0.015930685540102272,0.05628029504049855,0.11132293918055267,0.28346744745378993,0.5182779515132871,0.731474890575548,0.9996878074381835
LINC01128,0.6643392000955421,0.00018338787779118647,0.012022966932195909,0.0604581233031393,0.1291612872877262,0.28879914561488257,0.5186182646490938,0.732851656414698,0.9993434517463496
NOC2L,0.6642356178421422,0.001346608772417041,0.008547924656699209,0.048182017409688326,0.09464028905915424,0.24511671854978678,0.5165935467259687,0.759108979733214,0.9981357684288508
KLHL17,0.03388648529189093,0.0007863202614686415,0.016134976039418904,0.053482221494110325,0.12158863218033404,0.26674415881829905,0.5153792334694314,0.7569228567690743,0.9989026483823691
ISG15,0.08048052487543238,0.0019046178762172391,0.006866039986624765,0.05472099998171821,0.10565544225405037,0.2618246001559167,0.4849195060695979,0.7373549823363311,0.99986860752328
C1orf159,0.40094282429972566,0.00019460494193088357,0.006635053247279047,0.04711952927498429,0.10179637015824135,0.27128266075282914,0.5167593356978437,0.7497144836877409,0.9939743912550993
UBE2J2,0.4670114212476184,0.001973659309340165,0.011126188492551072,0.045509084787920165,0.10113290458579688,0.23963190449805138,0.4879653188031205,0.7449764448545505,0.9997049730098284
ACAP3,0.2877924661778864,9.291885294559143e-05,0.006126447524288452,0.048013049129864475,0.10257162983547069,0.2560469851082667,0.48729129984400726,0.7378664959314101,0.9995359143084107
CPSF3L,0.6019107257103224,0.002405852316961389,0.01366535268123838,0.06737539108495069,0.1105168914454497,0.2681224263376698,0.4876517119173508,0.7470096402363676,0.998352693558513
DVL1,0.012655829357271262,0.0007816501943904358,0.01088178954287338,0.06169425143256863,0.12932130486070634,0.27616773426986296,0.535636506210381,0.743867795322915,0.9997205447132931
AURKAIP1,0.32442562535980934,0.00037180430182812287,0.013176583577054065,0.04742552444052808,0.09324595550639922,0.2201319339251119,0.48794601545214283,0.746502803273126,0.9966473013474426
CCNL2,0.011906468097091907,0.00043019836401892185,0.015072232821822507,0.05352057889915227,0.1019657076933715,0.23955920433061556,0.5006757948853788,0.7448235403988063,0.9994303995203221
RP4-758J18.2,0.6835141388394177,0.00023174881099100823,0.004563251346520768,0.04737737827338507,0.1098395201636916,0.2458531276013229,0.49364693597269327,0.7421577735907586,0.9995821394599348
MRPL20,0.1529678645779616,0.0018816157356695293,0.015604383947243002,0.06453090940786628,0.09964080933537948,0.2735966731938698,0.5127174426765106,0.7495859915492364,0.9971303534232708
ATAD3B,0.6918075794816028,0.00043046353975847816,0.009559354515826275,0.04358341068632947,0.09592071022894778,0.22687391134011814,0.48741979694006954,0.718756940296891,0.9998482025473564
ATAD3A,0.29722741579858075,0.001127700919803319,0.007257766393038598,0.04960054045139395,0.10960114728676287,0.26804122964958155,0.48910955646500154,0.7218783968917357,0.991971837162424
SSU72,0.5563186797764775,0.0022010297941200013,0.013688517740037754,0.05005120117123651,0.10840682299769577,0.24638847728456145,0.49212472249308503,0.7348675100996016,0.9981843676751778
MIB2,0.32226700454799007,0.0013651626443651264,0.013919108374924475,0.05117774665745907,0.1204504841418176,0.29653325416405596,0.5323362389119924,0.7705008270310804,0.998967965462823
CDK11B,0.0011448408297311387,0.003287506985625891,0.017335487931129184,0.057386192864616055,0.10910268963530491,0.25198722740585655,0.5005456444996792,0.7713658085105395,0.9991845444684403
SLC35E2B,0.9007848447354719,0.001096292457540301,0.009182400493312717,0.05561564513827269,0.10181457893880246,0.2646080224423554,0.5070207831051764,0.7559658703895553,0.9993155601991318
RP11-345P4.7,0.6162006660478104,0.0005930612886111737,0.0054649086028847604,0.046594512953426655,0.10169759129158798,0.24441952796631466,0.4880986136431749,0.7362770237555497,0.9997483913470278
CDK11A,0.3627152864597218,1.170007269234346e-05,0.012829367992151418,0.04902563756899493,0.09630688878384985,0.24559338735070108,0.49494162286971605,0.7580292661673256,0.9997482644705984
RP1-283E3.4,0.3654626824839057,4.446915537521904e-06,0.008502981966474235,0.05027298456635227,0.09147951477080944,0.24879540811109926,0.5017201003113578,0.7533211539974871,0.9989988648830321
SLC35E2,0.10564495313288276,0.00036108182663878067,0.009711627134733832,0.05621028762790036,0.12019788801645627,0.2805487972180637,0.5127028928327562,0.7447293621447308,0.9989275783485944
NADK,0.31062918113638793,0.00022797682548645793,0.009335570288602272,0.05119158417231508,0.09693039631106035,0.249206273720957,0.5188992321656033,0.7613027436699324,0.9983747041028932
GNB1,0.42019388038882527,0.00011158727470410641,0.006765975285031344,0.06009206476465237,0.11426338649861159,0.2682674948395824,0.5174862774987887,0.767756659431722,0.9997613047257559
PRKCZ,0.3119960638662817,0.0009861749140473734,0.020349766838284773,0.04850830846385706,0.1096118624409081,0.284692544997358,0.517707985378771,0.7419091057647433,0.997834226062588
C1orf86,0.9551724274200719,0.00021524031939939157,0.011692831616732019,0.05578374485655831,0.11726769736239605,0.27029429346834816,0.520916947023548,0.750696431282555,0.9987606179855674
RER1,0.00022778437864461027,0.0003559799969007787,0.00781930207846142,0.04202809162902768,0.09783084897994457,0.2642675748943064,0.49900993000613536,0.7516025228640193,0.9992791297320779
PLCH2,0.9131700228245165,0.00028344335679591565,0.007267659822173461,0.0405419376308744,0.09599948694758667,0.24663442932615995,0.4962242142585138,0.7340747328004923,0.9993041057866924
PANK4,0.4434341303271705,0.0004594472711613814,0.009060832713738674,0.053054775385385076,0.09784594232698521,0.27135700658485495,0.5171263974918698,0.7455697431165884,0.9996263194332186
RP3-395M20.8,0.5144603074896772,0.00011207100378487402,0.004504016205698232,0.04679911559466506,0.1012229473032966,0.2596309873535453,0.4942193201024719,0.7331293458895347,0.9988220301522954
TNFRSF14,0.04574827914443704,3.5142817489881835e-05,0.01328785518619818,0.04773296052460778,0.09880386808925307,0.24861321081376087,0.494990567219275,0.7486249176897108,0.9988643193632291
FAM213B,0.19161860256425095,0.0007147249200224494,0.01357030792749288,0.056363898251822094,0.11877308051551688,0.28412371698614536,0.5242532410744987,0.7457804013610014,0.9998063756960772
MEGF6,0.04034666849046143,1.6267166778587096e-08,0.011013207596865901,0.050351427371350156,0.10704476687614349,0.29448205898580815,0.5185595633652118,0.739643242066999,0.9999980937234301
TPRG1L,0.43106748093510283,8.074690789653721e-05,0.00807999030748158,0.05350956849725289,0.11342355994103719,0.26467776768239587,0.49252719693795904,0.7553045492855093,0.9996269522174102
WRAP73,0.6957549153569638,0.0018489096001072676,0.011285085732017135,0.03719287886870757,0.10307278385482405,0.25156416125758946,0.48402951374117936,0.7163839376858594,0.9991356151634744
TP73-AS1,0.6828116312495993,6.654989185975631e-05,0.007956369154869393,0.05517341448248352,0.09983022987010585,0.24403335529591028,0.48031879336132466,0.7002281801381534,0.9990324080841674
LRRC47,0.7279908147503968,0.00042935647131233734,0.00758933072271659,0.05430951703600403,0.11528991415836375,0.2733421603495648,0.4959870920191307,0.7417633163394847,0.9998814630156695
CEP104,0.8331317485493183,0.00021667779464772972,0.009959761493331004,0.041497960530028716,0.09360480422946264,0.24538872890072952,0.46716439527186027,0.7228735303444207,0.999805476371732
DFFB,0.9502522046766133,1.2874194040544558e-06,0.00533178399347676,0.048850021592172194,0.09234214440240539,0.26203784639264416,0.508597060515303,0.7395186129162421,0.9965099289937522
C1orf174,0.025494846850437927,0.0004440653736012375,0.011737219185600065,0.044537573839770986,0.09223330486866316,0.2542259147334299,0.4877256915038511,0.7284061283501166,0.9990257215310334
KCNAB2,0.8070273418067957,0.0019887285845243915,0.008486247461898867,0.058114058364138244,0.09243870339207598,0.23209183436918832,0.49564456914304017,0.773268104101025,0.9992052056697851
RPL22,0.0073193672808990725,0.0001404535819352068,0.012609446080209773,0.05751415612017917,0.11425022772812107,0.2704888353386033,0.5103779779210016,0.7511838443641563,0.9999835057429738
TNFRSF25,0.003730837408095143,0.0004710168577186267,0.007755135398267198,0.05381704553712223,0.09451648068666449,0.2576052910501826,0.5170446438436767,0.7480685471144091,0.9985088924550832
NOL9,0.6920820813998555,0.0006832060910651334,0.008766685138004498,0.0499354713196232,0.08748661570416852,0.25875855741060405,0.5063070798712108,0.7411129301882535,0.9980909362215667
ZBTB48,0.22190723610851823,0.0001363121279182754,0.01105045615447646,0.04346003294713272,0.09053875575625271,0.23992748801246402,0.47372623204478137,0.7259208384107085,0.9967930127159621
KLHL21,0.8433892771414429,4.610458457894394e-06,0.009741487524327856,0.048732653053936856,0.11252861387474412,0.2809008407737441,0.5029493871070183,0.7245753323096557,0.9987129976953666
THAP3,0.43643234562060884,6.239434549531588e-05,0.011932686094485036,0.05355487723147475,0.10979462102546801,0.2594140798377669,0.4875033097744933,0.7284608577887846,0.9999822850863069
DNAJC11,0.2579713627308009,0.0014642163712026712,0.011957118324708582,0.06043315508191519,0.1095428032918235,0.26028064309827015,0.5092812423156994,0.7427621971995536,0.9990853088232323
CAMTA1,0.9703499535509958,1.2942821728738789e-05,0.012759544797207142,0.05109537404819658,0.09392871212085822,0.24298299847205296,0.5013214285322245,0.7323906032314466,0.9978132166455006
VAMP3,0.4687987347658056,0.0005189046571664746,0.008001329734999162,0.05096367494481384,0.11498457505573405,0.2758263991369954,0.4973393721126242,0.73975927887769,0.9999908328398546
PARK7,0.6175459720923062,0.00014954412586448148,0.010797946764210854,0.04612648424095972,0.10285850595529702,0.25218908765874243,0.49533305562039415,0.7383410196620587,0.9954226086139413
