PeakID,Eigenpeak 0,Eigenpeak 1,Eigenpeak 2,Eigenpeak 3,Eigenpeak 4,Eigenpeak 5,Eigenpeak 6
Interval_42078,0.3992025772971326,-0.5003323295286323,0.4096777565001648,-0.0078365871449638,0.26695603573973625,0.4224366291482542,-0.41555908770555755
Interval_42077,0.2790015596506911,-0.03890969665435284,-0.804655667957702,0.01569617849915821,0.19053357470848178,-0.11456376395479076,-0.47275696940408374
Interval_42075,-0.5461210351554565,0.1796135055457872,-0.20546519383348472,0.019964586867706982,-0.039877455241595125,0.7678668594723238,-0.1888558912716815
Interval_42084,-0.5604355454119178,-0.38979524742427984,0.09660773105475495,-0.4199707055651786,-0.11984757666364754,-0.3832343998705743,-0.43247100528881793
Interval_42081,-0.1030484797393541,-0.07510977702505739,0.10529070212559452,0.8246110476221625,-0.40020911592801345,-0.15120901089956085,-0.3311170774136045
Interval_42072,0.3700918075042086,0.32061527429557857,0.08615466545796349,-0.37761998095167,-0.7186106093966461,0.11383492801142203,-0.2843568616012991
Interval_42082,-0.05359394772792073,0.6749197111726204,0.33857884449812037,0.018385041372524467,0.44711210497249554,-0.19003095381998567,-0.4365964163011215
