gene_name,total variance,interclonal variance,intraclonal variance,ANOVA F,p
WDR77,780.97095,38.44667551293969,742.524130821228,2.2199968246071218,0.02560716237249787
SGPL1,2695.3047,132.53087891452014,2562.7739839553833,2.217230808894842,0.025797671844986547
MRPL20,2805.132,137.80846910516266,2667.323568344116,2.215156114918555,0.025941447236173764
PIP5K1A,856.6654,42.05822294030804,814.6072201728821,2.213638995469508,0.026047063200303318
PTPLAD1,1533.6741,75.25902432168368,1458.4151607751846,2.212491171633939,0.026127240815550144
LATS1,806.6322,39.56362132596041,767.0685275793076,2.2113933805935906,0.02620414224936938
DSTNP1,250.60591,12.267647199216299,238.3383023813367,2.206843668899044,0.026525145956992662
LPAR2,774.01404,37.876620675902814,736.1374385356903,2.2060555902572783,0.026581125677126467
RP11-97C16.1,414.98993,20.2972674081102,394.69269585609436,2.2048681145090607,0.02666568716931593
SVIP,1830.0171,89.49605156714097,1740.5210766792297,2.204594510433692,0.026685206899990977
SPIN2B,565.8317,27.63797818380408,538.1936810612679,2.2017692818205017,0.026887559818928014
CDS2,1874.0131,91.46908410773904,1782.5439834594727,2.2000786614578787,0.027009341876013192
RP11-62H7.2,547.36365,26.708686730271438,520.6549191772938,2.1994125117839243,0.027057470513683856
PCCB,1185.323,57.828025195747614,1127.4949771165848,2.1990134152156915,0.027086343708858318
H3F3B,126.71828,6.17935432237573,120.53892185539007,2.197960729146942,0.02716264171348288
NAP1L1,2267.587,110.55685015022755,2157.0301094055176,2.197523775640478,0.027194371522051963
AP2M1,3520.0437,171.56722294911742,3348.476414680481,2.1968034929836384,0.027246752138790443
GLTSCR1L,350.72018,17.08820619515609,333.6319565474987,2.1960031892598693,0.02730506404985526
KIAA1429,770.28687,37.51497586409096,732.7717876434326,2.1950279982061414,0.027376278270058365
NDUFB11-1,2607.1318,126.94592178508174,2480.1860842704773,2.1945153353831226,0.027413786389269234
RPS25,904.37805,43.97411819011904,860.40397387743,2.191284994773792,0.027651249642261042
DOCK11,726.1865,35.28484344971366,690.9016625285149,2.189657001793704,0.027771660056756697
MAPRE1,2287.9133,111.0193800330162,2176.893949508667,2.1865814455453423,0.02800049058820305
MYBBP1A,500.16345,24.223199767700862,475.9402257204056,2.1821431220026555,0.028333860234564523
CDKN2B,1761.4148,85.27358054555953,1676.1410689353943,2.181263160751171,0.028400399765380457
ANAPC10,1456.5154,70.45986170545075,1386.0555078983307,2.1795422718689514,0.028530954392606476
SIRT6,973.3361,47.08409255440347,926.2520563602448,2.1794612539946785,0.028537114746077837
SLC7A6OS,735.0796,35.54848899264471,699.5311653017998,2.178804235122361,0.028587118928833616
RNU6-722P-1,737.64246,35.669669296592474,701.9727751612663,2.1786273274487935,0.02860059710665605
SYF2,2576.7239,124.53902637958527,2452.185067176819,2.177490935532109,0.028687319433319952
GTPBP10,533.7511,25.79646001965739,507.95460736751556,2.1774056329064457,0.028693839214329355
BLOC1S6,1249.8,60.32034201710485,1189.4797512292862,2.174256990344381,0.028935475824126783
FAM49B,2729.2563,131.60256207361817,2597.653447151184,2.1721372629957236,0.029099231834699212
ZNHIT3,2242.2178,108.03548440337181,2134.182131290436,2.1703964839185534,0.029234367175032312
SQRDL,2693.9697,129.57344651967287,2564.3964233398438,2.1663817142185833,0.029548294186274453
C18orf8,1447.2196,69.55638959538192,1377.6631128787994,2.1647020784858326,0.029680572254267717
SLC39A6,1012.80884,48.58371855830774,964.2252390384674,2.160311562954579,0.03002898886546054
BAZ1B,637.37463,30.561283621238545,606.8133778572083,2.1593377520575006,0.03010678864184325
SLC10A7,496.40448,23.760225339327008,472.64427983760834,2.1553622986269048,0.03042637377193951
GPBP1,2171.1865,103.9062624052167,2067.280183315277,2.15499622962537,0.03045596232669967
C7orf49,1044.0083,49.95543056447059,994.0528359413147,2.1546531612914417,0.030483716430784912
MAST3,731.5696,34.98341131862253,696.5861868858337,2.153235003110631,0.030598698323899814
MTERFD1,937.5822,44.83461844231351,892.7475767731667,2.1532226081892962,0.030599705084813654
CASP10,1109.6589,53.001194696873426,1056.6577073931694,2.150579328318765,0.030815117329826943
NKG7,311.73376,14.862373910960741,296.87137457728386,2.146465897359715,0.031153185510933042
DMAP1,1012.44684,48.20172972820001,964.2451157569885,2.1432819604941793,0.03141725992788479
CYC1,3056.9905,145.26367931300774,2911.726830482483,2.138998818619663,0.031775831990769436
POMC,441.7196,20.988893987610936,420.7307530641556,2.1388948232685925,0.03178458595314187
CNDP2,2013.6328,95.58659170446862,1918.046261548996,2.1366925300432347,0.031970501773667226
EMC7,3206.606,152.17387901525944,3054.4322934150696,2.136061446457682,0.032023965941644174
BAZ2A,830.70264,39.378326477482915,791.3244014382362,2.1335696771810686,0.032235887820445286
ELMOD2,1155.4702,54.75376925585442,1100.7165114283562,2.1327633704689437,0.032304745656829885
MT-ND3,1133.4485,53.706549409078434,1079.741906106472,2.1326099254752595,0.03231786539820397
EEF1A1,482.47183,22.851870022714138,459.6199478805065,2.131704534892366,0.032395379673235775
PDE4D,1195.2793,56.56560521014035,1138.7136616706848,2.1298157781180183,0.032557648091529647
PACS1,603.6322,28.556923126336187,575.0753693860024,2.1290741078841724,0.03262157613953117
B4GALT1,1823.5806,86.24530192092061,1737.3352150917053,2.1284132663276987,0.0326786367538386
CYTH1,1574.2236,74.41293896734715,1499.810830116272,2.1272381117408456,0.03278033816104735
RP11-761N21.2,268.98517,12.699049159535207,256.28609612584114,2.1244684785698498,0.03302121064112754
RPL13P12,378.2339,17.813671828014776,360.4202167391777,2.1190852903205433,0.0334941555156954
IP6K2,3172.9033,149.4278625100851,3023.4753913879395,2.1189918143103745,0.033502423966340567
TRANK1,618.73535,29.132428108598106,589.6029516458511,2.118464386362834,0.03354911378013755
TOM1,480.26495,22.610104731284082,457.65481984987855,2.1182083052720686,0.03357180507061238
MBD1,736.76306,34.65215124574024,702.1109531521797,2.1160629641097355,0.03376247132384065
ASNSD1,1858.2488,87.3817460462451,1770.8671414852142,2.1156258840460502,0.03380144133820603
R3HCC1L,861.9512,40.48366275429726,821.4675755500793,2.112970849066311,0.034039074664317236
RAN,2513.854,118.0649687256664,2395.789083003998,2.112888638663398,0.03404645775499394
MARCH6,1909.7019,89.68181213503703,1820.0201797485352,2.1126731110316457,0.03406582085113573
NDUFA8,2848.335,133.59089587582275,2714.744159221649,2.1098524666567866,0.034320185341021464
GUK1,3115.2666,145.99735164642334,2969.269121170044,2.1081404872367324,0.03447544073423844
GCH1,1047.2263,49.063020843081176,998.1632812023163,2.1074478076505545,0.034538445661392046
