gene_name,F_pval
DUSP6,0.06089186900665303
POC1B,0.5062406748127954
ATP2B1,0.8952002668304843
BTG1,0.005996566313487044
AC138123.2,0.8840729895866928
NUDT4,0.3280802439936388
UBE2N,0.07958607573966608
MRPL42,0.5990146413886706
SOCS2-AS1,0.0011422529072280473
SOCS2,6.959731376540589e-10
CRADD,0.7616359893239678
PLXNC1,0.459276876377418
NDUFA12,0.009562971495180322
NR2C1,0.9047598114691838
VEZT,0.0008975364142579397
METAP2,0.4505696509137028
SNRPF,0.00869179879552858
LTA4H,0.04437324476807216
ELK3,0.20712996550302123
CDK17,0.0012162926999357668
NEDD1,0.43621551164124717
TMPO,0.16808310611198587
SLC25A3,0.05909502625282174
IKBIP,0.009438047052656865
UHRF1BP1L,0.11508111497939029
ACTR6,0.1479119895373177
SCYL2,0.30354116342305015
UTP20,0.6943164267796668
ARL1,0.859214487657375
GNPTAB,9.715689711983764e-10
CCDC53,0.003506520039198829
NUP37,0.020877615335891903
PARPBP,0.3706143565999697
PMCH,2.749793552708009e-08
HSP90B1,0.04483186520620321
TDG,0.1588757597215326
HCFC2,0.8283227909009867
NFYB,0.21828748230479328
TXNRD1,0.07252957273621048
RPL18AP3,0.00013109241768151733
CHST11,0.31067713028880783
SLC41A2,4.1927757378766744e-07
C12orf45,0.6844253051860534
KIAA1033,0.10213486280743969
APPL2,0.0852340102427527
C12orf75,0.00694040122919359
RIC8B,0.4230516758812924
C12orf23,0.15834788709770067
MTERFD3,0.2209552339086129
CRY1,0.22024631957073776
PWP1,0.5445933798503391
FICD,0.004950276347761554
SART3,0.5781772992116081
ISCU,0.022847935191306668
SELPLG,7.242473828303846e-06
CORO1C,0.022245463395434515
SSH1,0.0011983159475070853
USP30-AS1,0.6709026392185211
UNG,0.012840998060509593
KCTD10,0.3987279219514614
UBE3B,0.06923831355239604
GLTP,0.2185664743107082
TCHP,0.08398971740723682
GIT2,0.20630085539865534
ANKRD13A,0.12022480795658975
C12orf76,0.9054160862782575
ATP2A2,0.003535883147993475
ANAPC7,0.6711075509350379
ARPC3,0.13540371940611015
GPN3,0.9251203526754921
VPS29,0.08310559546037874
HVCN1,0.19261128430096947
PPP1CC,0.0895962875900391
SH2B3,0.1626378215550323
BRAP,0.29934405440204864
MAPKAPK5-AS1,0.10753202357650729
TMEM116,0.34726949377414046
ERP29,0.016802755055011737
NAA25,0.03450212298552386
TRAFD1,0.009312931722811236
HECTD4,0.39936620507170384
RPL6,6.396002017854855e-08
PTPN11,0.15661135564808368
OAS1,6.617173792935545e-07
OAS3,0.3798416590065261
OAS2,0.0008134212551771821
RBM19,0.17760418265699446
MED13L,0.2994238000209234
TESC,0.0005074624422078172
FBXO21,0.07446051215649206
RFC5,0.041304096809922794
WSB2,6.7050639103977745e-09
VSIG10,0.00014930881096640982
PEBP1,5.8264392127711734e-05
TAOK3,0.050237690443318946
SUDS3,0.5193507642233586
PRKAB1,0.5542985521324094
GCN1L1,0.5876647097296028
RPLP0,0.0006376897616564923
PXN-AS1,0.6382219657285217
PXN,3.844131033703688e-05
COX6A1,0.40700564710061765
TRIAP1,0.14686143970141605
SRSF9,0.02254968102730815
DYNLL1,0.00011996154057250341
COQ5,0.1510304755005474
RNF10,0.0008980111613905947
POP5,0.042698904155900226
MLEC,0.03503605178992827
ACADS,0.7215728183628347
C12orf43,0.11327757079499719
OASL,0.179411614942778
P2RX7,0.00022032396368609116
P2RX4,0.0012416709582029715
ANAPC5,0.03769316257459803
RNF34,0.621617053797296
KDM2B,0.07656896363425683
ORAI1,0.01403581412036181
RHOF,0.07953050078502381
AC084018.1,0.3967873781741169
SETD1B,0.7964663969689544
PSMD9,0.31392036603520523
MLXIP,0.04297227306453269
DIABLO,0.6122050714286247
VPS33A,0.3271681388093633
CLIP1,0.13375580809108634
ZCCHC8,0.6876853458596401
RSRC2,0.3263642862058779
KNTC1,0.016673242580524918
DENR,0.24404301414521062
PITPNM2,0.517785543311982
MPHOSPH9,0.18787643472845308
C12orf65,0.24654484127959458
SBNO1,0.04149986050672684
SETD8,0.015148245742392444
RILPL2,0.04410530060729328
SNRNP35,0.7571502395967015
TMED2,0.030020618524333458
DDX55,0.3344481454417402
EIF2B1,0.015373261023119793
GTF2H3,0.23414394552792317
TCTN2,0.36688519068202285
ATP6V0A2,0.6946845014192736
ZNF664,0.3797730003765889
UBC,0.06988958746802965
LINC00944,0.01881616261088416
AC079949.1,0.13484694685429444
SLC15A4,0.015694844943260847
RAN,0.14574216219194497
SFSWAP,0.9094307655767851
PGAM5,0.34231098139896865
ANKLE2,0.439959553305617
GOLGA3,0.09376711421905129
CHFR,0.001671984698706609
ZNF26,0.036015651903552756
ZNF84,0.49431096981184064
ZNF140,0.6714049957078784
MPHOSPH8,0.018494233566856606
PSPC1,0.6773324274500041
ZMYM5,0.7211542865131028
ZMYM2,0.9058475601791531
CRYL1,0.029878712394244097
N6AMT2,0.47349127530659385
XPO4,0.22373456022628718
SAP18,0.001309196056833599
MRP63,0.09488346067526357
MIPEPP3,0.021838949492086885
LINC00422,0.11420820233436974
ZDHHC20,0.6117482693356738
MICU2,0.18918677570713008
SPATA13,0.0007831108938174895
PARP4,0.003908297103040775
MTMR6,0.7246812453955418
NUPL1,0.0010778200370977148
RNF6,0.7729579811662561
USP12,0.5532026274339186
RPL21,0.040747552673717255
GTF3A,0.6616245075155601
MTIF3,0.24370796873745862
POLR1D,0.47541308421829476
ATP5EP2,0.00016122254766651732
PAN3,0.09273281117714395
POMP,0.14365058555115653
UBL3,0.15205723042289948
HMGB1,0.05495201936106281
USPL1,0.16168448815529465
ALOX5AP,1.1338639135211839e-30
HSPH1,1.2533294251172887e-05
B3GALTL,0.0005381607885381354
N4BP2L1,0.9146230001850685
N4BP2L2,0.001709226812513277
PDS5B,0.9512208214588621
RFC3,0.025014021408550604
ALG5,0.08347988329763299
EXOSC8,0.06749597009073588
SUPT20H,0.279549285917938
UFM1,0.014435257859022402
PROSER1,0.3853547160873281
NHLRC3,0.0008959067824704636
COG6,0.7547615614392827
FOXO1,0.33197249978250376
MRPS31,0.8137235836927682
ELF1,0.04471635588759829
WBP4,0.7199148931094183
MTRF1,0.5150808481234497
NAA16,0.15733891082851897
RGCC,0.01220255762105776
DGKH,0.5885801099113043
EPSTI1,0.0018241393247869226
DNAJC15,0.014387858770039272
GPALPP1,0.11528622664630613
GTF2F2,0.6108882288478945
TPT1,0.053986842405641146
TPT1-AS1,0.057516452831071034
COG3,0.4468527772889286
ZC3H13,0.026959950940132493
LCP1,0.0004478236811914204
LRCH1,0.9857468750816809
ESD,0.37960889503413703
SUCLA2,0.8085073398721989
MED4,0.14652878810953793
ITM2B,0.007982942169173368
RB1,1.328061194374878e-06
LPAR6,2.4775443448248238e-14
RCBTB2,3.102574464113957e-14
PSME2P2,0.030904672243350376
FNDC3A,0.4705409714051979
CDADC1,0.3122447444667471
SETDB2,0.05323773353813514
PHF11,0.1968184086353262
RCBTB1,0.6315131364307704
KPNA3,0.7903998775789689
SPRYD7,0.26785767017782375
TRIM13,0.6896321296867627
DLEU2,0.5933633316355369
MIR16-1,0.3045654090754075
RNASEH2B,0.011143477229818264
INTS6,0.4859198930903045
INTS6-AS1,0.5053615835658838
WDFY2,2.3596933145546377e-05
DHRS12,0.3709564892883603
ALG11,0.9311840622580226
VPS36,0.4626344699145317
CKAP2,0.7471493742935844
SUGT1,0.1627325289807979
TDRD3,0.4319600567949563
MZT1,0.325490968369346
BORA,0.4917827007216442
DIS3,0.010273063405008711
PIBF1,0.33157990309989643
KLF12,0.9826996909191794
TBC1D4,0.0003011350579192835
COMMD6,0.2539170480713426
UCHL3,0.704157633649045
CLN5,0.07158513963406288
FBXL3,0.828474454405938
MYCBP2,0.14733846505990847
RNF219,0.34802569640009995
RBM26,0.21354719588153667
NDFIP2,1.4337836686464228e-12
PTMAP5,0.5091812895978578
TGDS,0.09411104673493313
GPR180,0.24758710301761488
DNAJC3,0.07890983342530894
MBNL2,0.5882149139671677
RAP2A,0.017418884597291934
IPO5,0.6700620125975981
STK24,0.47925592910782056
UBAC2,0.13852797897523378
GPR18,0.28949880205519807
TM9SF2,0.056135123727135236
PCCA,0.9203127780548186
TPP2,0.8916800158924248
TEX30,0.04907302940475629
KDELC1,0.36599087340669867
BIVM,0.7994515560478676
ERCC5,0.04581613686599013
ARGLU1,0.0009133003088293782
LIG4,0.8015521963548677
ABHD13,0.20122628831630707
CARKD,0.7307350604215731
ING1,0.42409387396984766
ANKRD10,0.002870785917358952
ARHGEF7,0.7184286954930952
TUBGCP3,0.6083670684416738
ATP11A,0.6753618035940847
PCID2,0.33117278392464244
CUL4A,0.7797509118651367
LAMP1,0.010849654882746347
TMCO3,0.43525059336182087
TFDP1,0.10860020648563831
CDC16,0.1791950443658835
UPF3A,0.037690977831909195
TTC5,0.4742010778494766
PARP2,0.7512533653752516
TEP1,0.21079502107158293
OSGEP,0.07259517516442511
APEX1,0.005860510309716744
TMEM55B,0.09137266395681196
PNP,0.44805711863642006
METTL17,0.06417993160115479
HNRNPC,0.03384825554113947
SUPT16H,0.03886728016461182
CHD8,0.1539397497487864
RAB2B,0.00127052473030436
TOX4,0.01590670054087663
METTL3,0.2662279998679511
DAD1,0.4352909026694799
ABHD4,0.19835239680565223
OXA1L,0.11386710495404814
MRPL52,0.038155518821857484
LRP10,0.30603421277946374
RBM23,0.5894870390594567
PRMT5,0.21071913100302417
PSMB5,0.12568699487978258
ACIN1,0.23645312323415404
C14orf119,0.05360798358105292
PABPN1,0.05515365228594499
NGDN,0.93677247791603
AP1G2,0.14219802746919233
DHRS4,0.8036492217481064
DHRS4L2,0.9418900985656509
PCK2,0.31099299053311985
DCAF11,0.29622195705984344
PSME1,0.0009151483957570983
EMC9,0.2590919537843467
PSME2,0.016786619412131602
IRF9,0.5701385519644295
TM9SF1,0.7673688720054496
NEDD8,0.0033571305272434844
GMPR2,0.5722492727690862
TINF2,0.6701396610600218
RABGGTA,0.6559806021464715
DHRS1,0.9735569667892573
RIPK3,0.8894273643546369
SDR39U1,0.16607052918917323
GZMH,1.4029294571367786e-07
GZMB,9.077658830026077e-14
G2E3,0.2288852022075533
SCFD1,0.08645161662937312
STRN3,0.3249884951793681
HECTD1,0.11815626087986955
EAPP,0.461376972145348
SNX6,0.06657822288072496
RPS19P3,0.04551624438190793
BAZ1A,0.06484649138696703
RP11-85K15.2,0.8757449422733227
SRP54,0.9856812314468697
FAM177A1,0.22851669199633728
PPP2R3C,0.2531098700967578
KIAA0391,0.33165785961591027
PSMA6,0.006969610253259327
NFKBIA,0.08752078239539787
RALGAPA1,0.24968122787548527
MBIP,0.33340991522288993
SEC23A,0.0004630541463949528
GEMIN2,0.23554932638857493
TRAPPC6B,0.5124736568771904
PNN,0.5402519831087546
CTAGE5,0.6021871115701412
FBXO33,0.4340949452256215
C14orf28,0.6721211005489816
KLHL28,0.013293775691026582
PRPF39,0.05525663994524759
FKBP3,0.6049225460353256
MIS18BP1,0.41310607122140147
DNAJC19P9,0.1598312226530237
RPS29,0.004220341160703363
RN7SL1,0.0027509345131897156
LRR1,0.08201632648773337
RPL36AL,0.1739455427813399
DNAAF2,0.9242693638701093
KLHDC2,0.88899068848813
NEMF,0.4616236354444502
RN7SL2,0.00037858564420231066
ARF6,0.0071026544332702885
VCPKMT,0.7140830752959619
ATP5S,0.20959317912224476
CDKL1,0.4721831261699173
MAP4K5,0.2565303831979644
NIN,0.44174339773859017
TMX1,0.9184430963434698
GNG2,4.916754351955549e-05
C14orf166,0.07437850527398362
PTGER2,0.013129295779957424
ERO1L,2.8376186336373524e-05
PSMC6,0.08064146570481592
STYX,0.20863700204858845
GNPNAT1,0.10817474487144373
DDHD1,0.39295762740128903
CDKN3,3.273012678301756e-05
CNIH1,0.014960665251814982
GMFB,0.8009563870579653
CGRRF1,0.39176964888109495
GCH1,0.49643631289216694
WDHD1,0.13512754868845486
SOCS4,0.7270943551538258
MAPK1IP1L,0.007029436450826574
LGALS3,0.0157060671357122
FBXO34,0.7098055476953881
ATG14,0.10298843235704021
KTN1,0.7594667433769828
TMEM260,0.6270841111097234
EXOC5,0.39981448539110653
AP5M1,0.7108482281421756
NAA30,0.8941354809362169
ACTR10,0.40924687791583225
PSMA3,0.002423029143969564
CTD-2002H8.2,0.47389664367426776
RP11-349A22.5,0.6667793498277886
ARID4A,0.4824086068502327
TIMM9,0.8781358166721606
KIAA0586,0.18044752093968122
RP11-112J1.1,0.0018315822787707263
DAAM1,0.033933055351594785
JKAMP,0.07796320090310814
PCNXL4,0.3344028190031179
DHRS7,0.015319379237839215
PPM1A,0.13907381891555892
MNAT1,0.12488114012105431
PRKCH,0.12913422429484123
RP11-902B17.1,0.476256460661195
HIF1A,0.04697703093110474
SNAPC1,0.04657579699793094
PPP2R5E,0.437851104931982
WDR89,0.8925862409484324
SYNE2,0.013997171850291345
MTHFD1,0.08756793606056858
CTD-2555O16.2,0.1523607533752379
ZBTB25,0.8269245065597217
AKAP5,0.5352367089493961
ZBTB1,0.406850704115897
CHURC1,0.07876832519302865
MAX,0.478999303881094
FUT8,8.17319169537247e-08
ATP6V1D,0.989056543193395
EIF2S1,0.031015584081067787
PIGH,0.13768287518474628
VTI1B,0.012801135003069173
RDH11,0.6827721954476081
RAD51B,0.3900443870691238
ZFP36L1,0.00012495963956294013
DCAF5,0.10339552984677378
ERH,0.004419702285939151
SLC39A9,0.16864731941636912
KIAA0247,0.016098173914963716
SRSF5,0.030540428197798664
COX16,0.12936501810569226
MED6,0.05724435684413563
PCNX,0.4865729712290656
SIPA1L1,0.7504678589500753
DPF3,0.006825368836375698
ZFYVE1,0.8198377694168621
RBM25,0.3508963889187918
PSEN1,0.1736704245021355
NUMB,0.13673608792984335
ACOT2,0.020161612433552908
ELMSAN1,0.3790041428921737
COQ6,0.2799579350114246
ALDH6A1,0.2970939269997394
LIN52,0.08341709130264545
ABCD4,0.6468733084895526
NPC2,0.14888590160746332
ISCA2,0.16768362170776893
AREL1,0.012641562394675645
FCF1,0.10356910210727698
YLPM1,0.6404296578620635
EIF2B2,0.9916165610464786
MLH3,0.02828114477260307
ACYP1,0.8590735100277623
NEK9,0.15015804533508972
TMED10,3.5302709878203016e-05
BATF,5.095831455473418e-05
TTLL5,0.09149909603268197
C14orf1,0.13738559677053616
IFT43,0.3757618237156621
GPATCH2L,0.9368880201526733
IRF2BPL,0.0014394845094381787
VIPAS39,0.09528394590552214
AHSA1,0.15175496130341712
SPTLC2,0.2583223407068519
ALKBH1,0.6342481002644006
SLIRP,0.004939154892145486
SNW1,0.011101340468067674
SEL1L,0.0007723265553832096
GALC,0.7020235626777878
GPR65,0.58157745311019
ZC3H14,0.007265351702233908
FOXN3,0.6645998739027965
TDP1,0.017270029540154153
PSMC1,0.034203085859491084
NRDE2,0.25378716077200547
CALM1,5.182956048772955e-05
RPS6KA5,0.006783897173566026
C14orf159,0.5821382709031259
GPR68,0.5023403276156286
CTD-2547L24.3,0.2176084257946248
CCDC88C,0.3312352865898661
SMEK1,0.10753218558770358
TC2N,7.635412086436974e-10
TRIP11,0.020850262770659177
ATXN3,0.03266815258926492
NDUFB1,0.11793262111145748
CPSF2,0.412698349088199
RIN3,0.007575754038174319
GOLGA5,0.41817494669953403
MOAP1,0.03563067382377009
TMEM251,0.00601854206650089
C14orf142,0.44410415909446266
UBR7,0.2594912246348099
BTBD7,0.28842757343180697
ASB2,2.567764545084093e-19
DDX24,0.06753443399673519
IFI27L1,0.04029074195011062
IFI27L2,3.7339269665545985e-08
DICER1,0.7597082030754128
LINC00341,0.6083482331228653
GSKIP,0.8008448465959876
PAPOLA,0.061323023113954274
VRK1,0.6269651474787798
C14orf64,1.500158349709179e-05
RPL3P4,0.5234263794028666
BCL11B,0.024730296085981193
SETD3,0.002524255956112529
CCNK,0.04813332019376193
EVL,0.5078032255499113
YY1,0.005401491484043803
WARS,7.015211925731989e-06
RP11-638I2.10,0.0623474074886981
PPP2R5C,3.56268512025964e-07
DYNC1H1,0.07126182027965329
HSP90AA1,0.0012823760768968118
WDR20,0.31056326163013526
CINP,0.7016769247331032
TRAF3,0.04943274498685158
EIF5,0.9147597777623893
MARK3,0.12035390786620559
BAG5,0.08464527282613528
KLC1,0.07270629596273796
APOPT1,0.5592281795476026
ZFYVE21,0.5650711416381302
C14orf2,0.014783373648072301
SIVA1,0.001813032597909084
AKT1,0.22022061142040608
CDCA4,0.025555604882059595
NUDT14,0.1497962121133586
CRIP1,0.02178242421942898
CYFIP1,0.07663912575879976
NIPA2,0.1662382173689647
NIPA1,0.8063305016766187
HERC2P2,0.158212604085581
UBE3A,0.9740801368239885
ATP10A,0.2367896754311348
HERC2,0.3964910947553123
HERC2P9,0.16419257501646042
HMGN2P5,1.0022021384175384e-05
ARHGAP11B,0.0015052622330550957
KLF13,0.025315001065619805
ARHGAP11A,0.2919188455184221
EMC7,4.998387444849786e-06
KATNBL1,0.1264905340391778
EMC4,0.22976458209253914
NOP10,0.05081413067984779
LPCAT4,0.5317143208058489
GOLGA8A,0.003358222087886685
GOLGA8B,7.642147025381467e-05
AQR,0.14206704393626682
FAM98B,0.13156723702497386
RASGRP1,0.42332055168043364
RP11-275I4.2,0.7351500443290182
C15orf53,0.008125779570855215
RP11-62C7.2,0.2996595853891081
EIF2AK4,0.2850338640100115
SRP14,0.017324033805039645
SRP14-AS1,0.24714293059057574
BMF,0.30454615228621845
PLCB2,0.07118916859126254
KNSTRN,0.21310065493634125
IVD,0.00035042954909467167
C15orf57,0.03136563987470526
RPUSD2,0.23658927008084146
RAD51,0.002536891497169768
DNAJC17,0.8003558676945668
INO80,0.8733783881053991
CHP1,0.17928907646285788
OIP5-AS1,0.0054004344479459745
NUSAP1,0.00010063864527934658
NDUFAF1,0.8852363386579148
RTF1,0.008492441160070545
MGA,0.49554761349392595
VPS39,0.27118163268141565
TMEM87A,0.5117462789094274
ZNF106,0.10759414978020644
SNAP23,0.6865511420003333
LRRC57,0.9914379697813884
HAUS2,0.09428741154553459
UBR1,0.23690142833103353
EPB42,0.45087387829483083
CCNDBP1,0.1587725304875388
ADAL,0.232027826119632
TUBGCP4,0.5867487492704659
TP53BP1,0.1690539468951881
PDIA3,0.0005207109053987678
SERF2,0.009542671278507575
MFAP1,0.007589898444646257
WDR76,1.2502666849912474e-07
PIN4P1,0.5544403812973157
CASC4,0.0067486807824861435
CTDSPL2,0.07448661821835689
EIF3J-AS1,0.20555919164367198
EIF3J,0.16890488194400208
SPG11,0.5713022802991635
PATL2,8.411091945235546e-12
B2M,3.50450315002284e-27
TRIM69,0.038581278596874914
SLC30A4,0.1979054159064192
BLOC1S6,0.22416990796394226
SQRDL,0.03274919107764048
MYEF2,0.8253570296881894
DUT,0.005384949836049997
CEP152,0.1085937822511037
SHC4,7.374252552260792e-11
EID1,0.1447472232186815
SECISBP2L,0.4156759412452124
COPS2,0.05548797517334602
GALK2,0.8073168695244803
DTWD1,0.18475922711398537
ATP8B4,0.08766787112089308
CTD-2647E9.3,0.00024794372832335717
SLC27A2,0.028107432168630098
GABPB1,0.027226581841669976
GABPB1-AS1,0.1606173954886008
USP8,0.22031693988177503
TRPM7,0.6244182792269655
SPPL2A,7.864591218417791e-05
LYSMD2,0.6103063543401321
TMOD3,0.057846710851168104
LEO1,0.9076881024185124
MAPK6,0.5244029434982487
GNB5,0.04036483690977606
MYO5A,0.0015566424725735007
ARPP19,0.22332507599851592
FAM214A,0.036947856918126167
RSL24D1,0.643778369855039
RAB27A,0.007682766277829233
RP11-139H15.1,0.07953446997978739
PIGB,0.3676502294777877
CCPG1,0.2997806393158875
RFX7,0.8699370149259431
TCF12,0.10629025405734555
POLR2M,0.4106243463594088
ADAM10,0.2027953297789084
FAM63B,0.22889091453526145
RNF111,0.37678068382613245
SLTM,0.5784881595067244
CCNB2,0.00165870109219271
MYO1E,2.0752154094176384e-05
GTF2A2,0.15613097278375762
BNIP2,0.4501511896405429
ANXA2,1.9584962503119703e-07
NARG2,0.44918184983041287
RORA,7.182681470912431e-05
VPS13C,0.3567144029918057
RPS27L,8.844139720013264e-06
RAB8B,0.26368767089148937
APH1B,0.9527785156938829
USP3,0.05747065759180649
HERC1,0.016551529788081207
DAPK2,0.8149422688093594
FAM96A,0.08842823940972282
SNX1,7.690895547258725e-07
PPIB,6.5489113544154176e-06
CSNK1G1,0.04867843198832866
KIAA0101,1.6889448790804467e-11
TRIP4,0.013704440494168675
OAZ2,0.15250250091802392
ANKDD1A,0.3738257965989059
SPG21,0.6045444700067191
MTFMT,0.9629405419051159
CLPX,0.5554697887196389
DPP8,0.692312176896073
PTPLAD1,0.7006814317699683
VWA9,0.3581850888011324
DENND4A,0.3882436971010555
RAB11A,0.0972300438680734
RP11-16E23.4,0.009490342707155926
DIS3L,0.40187280845885887
TIPIN,0.6355007145751418
MAP2K1,0.9919502961935891
SNAPC5,0.6925962621187367
RPL4,0.12796489324167004
ZWILCH,0.15424386112791072
SMAD3,0.0033339417266304346
AAGAB,0.39061831386340756
C15orf61,0.04955836132354403
PIAS1,0.023220430740676718
CALML4,0.3751556318356403
FEM1B,0.21613795380689096
ANP32A,5.293615371200658e-06
RPLP1,0.014817320110120246
TLE3,0.15444658766600614
RP11-673C5.1,1.5966649768395696e-08
PKM,0.00032873429890816977
PARP6,0.7272608296003347
HEXA,0.02061598610361758
BBS4,0.37686800654580566
ADPGK,0.8685654910906973
NPTN,1.4987484879869212e-16
PML,0.0026808302176242515
UBL7,0.17838426212271785
ARID3B,0.04755882089223413
CLK3,0.05813689469781135
EDC3,0.3062062117973642
CSK,0.9882796034150364
ULK3,0.4387458314918685
SCAMP2,0.3341441091263685
MPI,0.15154739152964503
FAM219B,0.451114822422771
COX5A,0.009066198083812595
PPCDC,0.13491979825827946
COMMD4,0.02319516725944096
MAN2C1,0.46243382630727514
SIN3A,0.2569652863480242
PTPN9,0.21971679880090517
SNUPN,0.022968942477160102
IMP3,0.14090688578531313
UBE2Q2,0.20856202913901545
FBXO22,0.016324344728449836
ETFA,0.00650523354266303
SCAPER,0.020036375450859057
RCN2,0.025174571949568778
PSTPIP1,0.0064318213182742116
TSPAN3,0.662559360237446
HMG20A,0.18102076872960848
TBC1D2B,0.05283860068102989
IDH3A,0.06256146327774988
DNAJA4,0.0068126602769936016
WDR61,0.10945024423726332
IREB2,0.006917209486283984
PSMA4,0.028793008752365783
MORF4L1,0.5036924557335235
CTSH,2.720859909465549e-08
TMED3,0.01206062292104274
MTHFS,0.2617356258255
ST20,0.01728166653462001
ZFAND6,0.5877370110756945
FAH,0.018778019512143418
MESDC2,0.007588770109391305
IL16,3.0458133563852724e-06
EFTUD1,0.9953661724228403
RP11-752G15.6,0.8825339998921067
WHAMM,0.004945631696214566
FAM103A1,0.020065170295445012
C15orf40,0.32569147421531247
BTBD1,0.030953309593783892
TM6SF1,0.059771474879410945
HDGFRP3,0.025824543668192538
SEC11A,0.008889151202629677
AKAP13,0.0027627101896698604
MRPL46,0.5603659577369433
MRPS11,0.3961068688204119
AEN,0.5738518892515886
ISG20,8.956475260416131e-13
HAPLN3,0.5578006311530607
ABHD2,0.177836556937411
HMGB1P8,0.30654931324654366
FANCI,0.007253695878661641
POLG,0.6475822472566458
AP3S2,0.407896779465129
IDH2,2.036962371862594e-09
CIB1,0.8656449378965558
NGRN,0.8457881201623814
IQGAP1,0.35188504593459363
CRTC3,0.3636823978244185
BLM,0.02520123585277706
FURIN,0.0002645255272021995
MAN2A2,0.517405077022761
UNC45A,0.286961269877068
HDDC3,0.4490204376388527
PRC1,0.01137262369797228
HMGN1P38,1.9652740917606728e-07
AC013394.2,0.12107996859974789
CHD2,0.7695531593804722
MCTP2,0.30630997483997396
LRRC28,8.880742585764419e-58
MEF2A,0.32048196202681906
LINS,0.28876034967411884
ASB7,0.2617435795283523
CHSY1,0.013208569039330442
VIMP,0.0007126349182546403
SNRPA1,0.03437596976164919
TM2D3,0.35918153919906626
TARSL2,0.4809450533102321
WASH3P,0.4865562567205346
POLR3K,0.4463963073101651
SNRNP25,0.0013036346088821328
MPG,0.1641039928879615
LUC7L,0.015323246145191927
MRPL28,0.002928564351161375
TMEM8A,0.04883677830300839
CAPN15,0.24950571274301042
PIGQ,0.11714279658292559
C16orf13,0.20317403050159555
RHOT2,0.10979861649724351
STUB1,0.33463228072503126
UBE2I,0.21023844347985182
GNPTG,0.21457716949211
C16orf91,0.9409494538651588
TMEM204,3.621159574013281e-05
NME3,0.15250181002440727
MRPS34,0.008600421499363017
NUBP2,0.5532681115765992
HAGH,0.474439843783549
FAHD1,0.9047760212246455
MSRB1,0.17806996612993517
NDUFB10,0.006493298077416252
RPS2,0.00012150862522093266
SNHG9,0.9362761306919009
GFER,0.20687837758233804
TRAF7,0.6128858500229954
RNPS1,0.1637027328415537
CCNF,0.0010529093741677778
TBC1D24,0.008183997630161442
PDPK1,0.20990155981709632
KCTD5,0.009485189959382164
SRRM2,0.5876364303411874
TCEB2,0.3649850908961704
PRSS21,2.475509161443309e-06
FLYWCH2,0.20107886561653834
TNFRSF12A,0.08940962340517863
HCFC1R1,0.5533927686624471
THOC6,0.2992579391324481
MMP25,0.2001411638213213
RP11-473M20.7,0.00036946433438614823
IL32,2.5761890313838343e-36
RP11-473M20.14,0.1834558562832582
ZNF75A,0.19175796257005326
ZSCAN32,0.12251112096578237
CLUAP1,0.35739180251914227
NLRC3,0.016068637864310138
DNASE1,0.030672458290080147
CREBBP,0.284658621072559
CORO7,0.9578591750295019
DNAJA3,0.8652658083192929
NMRAL1,0.444818550799038
HMOX2,0.0001199647835510891
CDIP1,0.5258571107731627
NUDT16L1,0.07239689565586555
UBN1,0.49881303005616484
ALG1,0.0011889427861618573
TMEM186,0.8936244533793529
PMM2,0.11105409626529955
CARHSP1,0.033168287525081136
USP7,0.4937994361630418
RP11-473I1.9,0.08712090447462628
RP11-473I1.10,0.011506927436387128
ATF7IP2,0.1593333115117407
NUBP1,0.011049660278552009
SOCS1,2.0101276570118827e-05
LITAF,0.031688346642289686
TXNDC11,0.15771601170436556
ZC3H7A,0.12827182161297457
RSL1D1,0.027980571563973655
GSPT1,0.10064033925709505
CPPED1,0.20799318374458306
ERCC4,0.8172295305681313
PARN,0.624331844479697
BFAR,0.8277523994022324
NOMO1,0.03691478868024378
PDXDC1,0.09903769458383631
NTAN1,0.01639179600431417
RRN3,0.24715710145723127
C16orf45,0.10992143385821915
KIAA0430,0.9559963989932098
NDE1,0.7548810508730133
AF001548.5,0.01495815874899071
FOPNL,0.3533528627643178
ABCC1,0.006898245096684791
XYLT1,0.31181856314207695
NOMO2,0.28411115750764193
RPS15A,0.004683458929804694
ARL6IP1,0.054482675732809495
SMG1,0.05665269014700641
COQ7,0.16072947575232197
GDE1,0.7959401867343557
CCP110,0.013153980875629386
C16orf62,0.528391152513281
KNOP1,0.0571708394011375
THUMPD1,0.2221330799923346
LYRM1,0.7451810509861299
TMEM159,0.20661257979729414
NPIPB3,0.07791052132529894
METTL9,0.03699315027599157
RRN3P1,0.7315935207846689
NPIPB4,0.1856124287097753
UQCRC2,0.0033550164270252673
POLR3E,0.01679833239654821
CDR2,0.26852314738035993
RRN3P3,0.22376544223065833
COG7,0.6632933283028333
GGA2,0.0200119615614898
NDUFAB1,0.2811357366491686
DCTN5,0.33890023964566435
PRKCB,0.002103523536606341
RBBP6,0.0640090412703219
TNRC6A,0.7744336245888555
ARHGAP17,0.47770545669998865
LCMT1,0.14423058788130677
HMGN2P3,0.006372046228209997
NSMCE1,0.002389685413481143
IL4R,0.07150072241666589
GTF3C1,0.5823404873768938
XPO6,0.7326538932623614
CLN3-1,0.030570884164472612
CCDC101,0.17635144051760732
EIF3C,0.3504520707997455
ATXN2L,0.29459958411959436
TUFM,0.06894707030060385
