gene_name,F_pval
HMGCL,0.3208472696464439
FUCA1,0.3378488653039906
PNRC2,0.20185223750281345
SRSF10,0.2853986959655159
NIPAL3,0.2123294212070154
RCAN3,0.12892774463330037
SRRM1,0.45829972038410194
RUNX3,0.009300441652680331
RP11-84D1.1,0.2107639579615157
SYF2,0.2072083851642157
C1orf63,0.057890950343103535
RHD,0.5093207786714034
TMEM50A,0.7459119318668543
TMEM57,0.8269453701616258
MTFR1L,0.10101691731971899
STMN1,0.003627266085702998
PAFAH2,0.49398437488370095
PDIK1L,0.014378992117591895
CEP85,0.061333288173392654
SH3BGRL3,2.5698258255677933e-07
UBXN11,0.09622414629748237
CD52,3.782980390732499e-16
DHDDS,0.5495515051951303
HMGN2,0.006690083190175249
RPS6KA1,0.6015478068575462
ARID1A,0.46279085979667955
ZDHHC18,0.10164398706434126
GPN2,0.3366590062044177
GPATCH3,0.655821586817596
NUDC,0.26185433645467
SLC9A1,0.16284978293167396
WDTC1,0.054560202105355574
TMEM222,0.4039957927118518
SYTL1,0.08040479894378202
WASF2,0.8444916860998904
RP1-159A19.3,0.0022699336493247936
IFI6,0.020455538360115207
FAM76A,0.38533760015792373
STX12,0.5369918675183634
THEMIS2,0.8377007913420825
RPA2,0.020641406400012937
XKR8,0.8077736147726193
EYA3,0.6568115486121631
DNAJC8,0.3137916077709932
ATPIF1,0.47180707622398355
SESN2,0.22419000157500701
MED18,0.7683851989570827
PHACTR4,0.7215535900131391
SNHG3,0.26384012853714955
TRNAU1AP,0.5390337280655484
SNHG12,0.39293028036855826
TAF12,0.6125615293761362
GMEB1,0.4225849919833159
YTHDF2,0.8735671494739423
EPB41,0.03347013365292378
RP4-604A21.1,0.015963504180097576
SRSF4,0.7173565563244901
MECR,0.675490509698508
LAPTM5,0.08275239038071383
PUM1,0.6395858331599271
SNRNP40,0.912292425488096
ZCCHC17,0.7383024236541194
PEF1,0.8876808550944374
PTP4A2,0.8948753419853722
KHDRBS1,0.6945796172293163
TMEM39B,0.30780629185495784
KPNA6,0.43985704706044904
TXLNA,0.2280908910940393
CCDC28B,0.3054626773625114
TMEM234,0.9536211547384186
EIF3I,0.2215547893891366
LCK,0.2524537488581744
HDAC1,0.018193684974891575
BSDC1,0.4512518910038068
ZBTB8OS,0.5141466326246593
RBBP4,0.19709826730364624
YARS,0.038043385202723275
S100PBP,0.20963129126466293
AK2,0.12617557516344288
ADC,0.14601093274519195
TRIM62,0.7688271238898128
SMIM12,0.06727274713774888
ZMYM6,0.660315037379113
SFPQ,0.9357238700103876
ZMYM4,0.09187812105549086
KIAA0319L,0.6535121792954814
NCDN,0.07597553797721986
RP4-728D4.2,0.1087354098399763
PSMB2,0.7444238933894991
C1orf216,0.6508363226728158
AGO4,0.9978820483020798
AGO1,0.007363529812574463
AGO3,0.6973644460700501
ADPRHL2,0.9023281124497137
TRAPPC3,0.049950410094724916
MAP7D1,0.17298536104738302
THRAP3,0.6330849374082015
EVA1B,0.34736361149090883
STK40,0.5706605116405769
LSM10,0.06894135821228244
MRPS15,0.38902270784609705
LINC01137,0.6526399235671582
ZC3H12A,0.2461536234394535
MEAF6,0.14182921782583996
SNIP1,0.724612715137555
GNL2,0.10671784483371599
C1orf109,0.4371433072052918
C1orf122,0.2774662457839652
INPP5B,0.00043705516347440935
SF3A3,0.10202664034233572
FHL3,0.04257539021831564
UTP11L,0.7416870580118651
RRAGC,0.4688527791084247
MYCBP,0.5584898571704666
AKIRIN1,0.7175358294179677
NDUFS5,0.025083154815617414
MACF1,0.03166503499670742
RP11-69E11.4,0.08589063170322157
PABPC4,0.5589584896641631
PPIE,0.48224038105152933
CAP1,0.01730445870754977
PPT1,0.02935298910503435
RLF,0.7140328931737727
ZMPSTE24,0.8423990581859536
SMAP2,0.33493996971410206
EXO5,0.3942771813456125
NFYC,0.855078521882513
CTPS1,0.9297521212284539
HIVEP3,0.13847798898528357
FOXJ3,0.3809908648807836
PPCS,0.4635099921748015
TMSB4XP1,0.005216509096883935
PPIH,0.1934627767008641
YBX1,0.007512427246294991
LEPRE1,0.6593172105479503
C1orf50,0.0006380036598011142
CCDC23,0.2718994576263533
ZNF691,0.6773316566670231
SLC2A1,0.06915432023455319
EBNA1BP2,0.01637260425881357
ELOVL1,0.0020843124327661893
MED8,0.8517609175827843
SZT2,0.48066134123035176
IPO13,0.1370540143609761
DPH2,0.057084969978839877
ATP6V0B,0.1406296845842153
DMAP1,0.15944333929878107
ERI3,0.4048365027502869
RNF220,0.7620761342309459
RNU5F-1,0.042035451392697855
RPS8,0.06835257324265223
PLK3,0.8470435747972058
EIF2B3,0.2545175270153911
HECTD3,0.8494123358469384
UROD,0.26745136625416743
MUTYH,0.9569792541642503
TOE1,0.5150225884234647
TESK2,0.2814947633909652
PRDX1,0.0014490942129318292
AKR1A1,0.022319402933961018
NASP,0.07197108078709778
GPBP1L1,0.9122578325235534
TMEM69,0.37973173399351273
IPP,0.22428197082339293
POMGNT1,0.7829712553652193
LRRC41,0.06830760948239271
UQCRH,0.44792220196680854
NSUN4,0.5618630279915394
MKNK1,0.43135662243644085
MOB3C,0.030894685263536906
ATPAF1,0.003686297900988561
EFCAB14,0.05153959962415035
CMPK1,0.016381042469431572
FAF1,0.4215398846953464
CDKN2C,0.0633708433999099
RNF11,0.4573001733040605
EPS15,0.04253771397633286
OSBPL9,0.6838366474290603
NRD1,0.5346524113622755
TXNDC12,0.18485603764708344
KTI12,0.8440175972359083
BTF3L4,0.013303749586197724
CC2D1B,0.08916481020464204
PRPF38A,0.2277159577413525
ZCCHC11,0.6426664696210767
GPX7,0.003562181936759051
RP11-159C21.4,0.035983300121974184
ECHDC2,0.03487512310139391
SCP2,0.1203726320936903
CPT2,0.12638762294753636
C1orf123,0.6608105599338856
MAGOH,0.5362448748235541
NDC1,0.19503624231132125
YIPF1,0.1883158006625134
HSPB11,0.10508030804335196
LRRC42,0.07908811284897042
TMEM59,0.7281802483159879
TCEANC2,0.09860538044800292
MRPL37,0.5422912368798852
SSBP3,0.07972645368668434
DHCR24,0.16038277477261662
USP24,0.7116368397136574
RPS26P15,0.014945924612127673
OMA1,0.6215845492886188
MYSM1,0.38585831542746657
JUN,0.11682822450588431
RP4-794H19.4,0.008423679996162812
FGGY,0.003248011440614978
TM2D1,0.15131585844796228
USP1,0.3214572946933908
ATG4C,0.49846798540880943
ALG6,0.885634145597852
ITGB3BP,0.7510810395855
PGM1,0.9541693889640057
JAK1,0.6944279864568281
LEPROT,0.1454557600148612
PDE4B,0.37455807613577885
MIER1,0.7413601031559884
SLC35D1,0.15056268319893437
IL12RB2,0.45093457159819206
SERBP1,0.21984981498543107
GADD45A,0.04711038351139363
LRRC40,0.563683919990019
SRSF11,0.5211812012496675
ANKRD13C,0.1818122719485772
HHLA3,0.569427229884697
ZRANB2,0.7486592531664998
FPGT,0.40165118946298406
CRYZ,0.5596456432329459
TYW3,0.11401948286805982
ACADM,0.8720272352789167
RABGGTB,0.4640329846510626
TPI1P1,0.004157835888231469
PIGK,0.3026777795879968
ZZZ3,0.42650696352169165
USP33,0.23092097882566273
FUBP1,0.2444484481943918
DNAJB4,0.3589795123514522
RP11-386I14.4,0.0243801678059987
IFI44,0.38291734692707347
PRKACB,0.9682991724148409
RP11-82H13.2,0.8997655267747768
RPF1,0.8022904894368922
GNG5,0.04150943387036785
CTBS,0.5592599890172678
MCOLN2,0.06879290914951262
C1orf52,0.8787408351214017
BCL10,0.5748793901648102
ZNHIT6,0.15730290685015172
ODF2L,0.19039010882261248
SH3GLB1,0.4443087447803717
SEP15,0.014337746635146593
HS2ST1,0.48498358036134914
LMO4,0.12063884556643314
PKN2,0.5830686529209432
GTF2B,0.5437734788619988
CCBL2,0.7712967086950221
RBMXL1,0.028010545111114237
GBP3,0.2793490087155007
GBP1,0.084589572508402
PTGES3P1,0.887776171582744
GBP2,0.09574347756621558
GBP4,0.13234582917771012
GBP5,0.3693468125271919
LRRC8B,0.7825321807309492
LRRC8C,0.7464302252371169
LRRC8D,0.2732913329011047
ZNF326,0.19702909667033766
ZNF644,0.7129041764666287
CDC7,0.19033697062300306
TGFBR3,0.008236605046064644
GLMN,0.5716138943958808
RPAP2,0.7090603770417667
GFI1,0.5126301987565942
RPL5,0.009825734304087947
FAM69A,0.6179397350644149
MTF2,0.38672715360223064
TMED5,0.8700191811525818
CCDC18,0.6577810413567768
RP4-717I23.3,0.04498804516740132
DR1,0.07346423020193134
DNTTIP2,0.24338551000864714
GCLM,0.0006175547141865495
ABCD3,0.9412270513463776
RWDD3,0.9727055609676959
RPL7P9,0.0006130427651917075
PTBP2,0.8033237447803808
DPYD,0.0002779961809457726
AGL,0.7485297572907175
SLC35A3,0.7443747540791903
HIAT1,0.19815425944318077
SASS6,0.8886544952939686
TRMT13,0.793661256527435
DBT,0.3463596259520725
RTCA,0.34224656770204986
CDC14A,0.501482692743476
EXTL2,0.7537939086390074
SLC30A7,0.4212633936044401
DPH5,0.3571194545404992
RNPC3,0.03413129063050508
PRMT6,0.8344744298882489
RP11-270C12.3,0.004477458742759135
SLC25A24,0.23908951076725066
FAM102B,0.035501764948429694
HENMT1,0.586536715838808
PRPF38B,0.20303553549887832
STXBP3,0.762216751725711
TAF13,0.4222179760753448
TMEM167B,0.8890728759577441
KIAA1324,1.2281590911160835e-05
SARS,0.27436665474031063
PSMA5,0.04969154220641625
GNAI3,0.06727582032244123
AMPD2,0.21780135307613763
GSTM4,2.9437411531226868e-05
GSTM1,0.7015285218172741
CSF1,1.348767142008765e-19
AHCYL1,0.8081280918959813
STRIP1,0.034291198621620674
RBM15,0.2919108444177991
LAMTOR5,0.04306118642123764
KCNA3,0.3569805736551776
CD53,0.08682359657094818
LRIF1,0.31214808282811096
DRAM2,0.04926406000391354
CEPT1,0.46086337703926794
DENND2D,0.004009145011326814
WDR77,0.4379915970787878
ATP5F1,0.1474352305491848
RAP1A,0.22900071021264012
DDX20,0.9176458799434337
ST7L,0.9428332596457958
CAPZA1,0.044189694202709656
MOV10,0.24554507681080423
RHOC,0.00040580837495983577
SLC16A1,0.0526223579410929
LRIG2,0.8198379468643798
PHTF1,0.6431095644257903
RSBN1,0.9073763687299746
PTPN22,0.0432403612201362
AP4B1,0.8361404491268537
HIPK1,0.0387920864531691
TRIM33,0.10083707917626743
BCAS2,0.4537503081248942
NRAS,0.09116132364711002
CSDE1,0.7046214449836037
SIKE1,0.08782672408880962
VANGL1,0.21232671384958357
ATP1A1,0.21194376171349538
CD58,0.029006366441906507
CD2,0.050919529069541614
FTH1P22,0.09214371913375864
CD101,0.0001917395628463971
TTF2,0.16083530832719142
MAN1A2,0.1315354823538542
FAM46C,0.5096168701324029
GDAP2,0.3451995457955439
WDR3,0.8188054283444883
REG4,4.729890247435027e-43
NOTCH2,0.3040110082693926
RP11-343N15.5,0.18020930116911674
RP6-206I17.1,0.5992871954372448
SRGAP2B,0.6127932424865652
AL592284.1,0.05046283305910848
RP11-640M9.1,0.612494613152895
RP11-640M9.2,0.6520291093068044
PDE4DIP,0.08814468339964937
RNU2-38P,0.01939294936095465
SEC22B,0.5387816202989244
NOTCH2NL,0.10407758881732601
NBPF10,0.6587385093899889
TXNIP,0.04626164850685083
POLR3GL,0.41123250518867044
LIX1L,0.29095550314451046
RBM8A,0.27483034117784333
PEX11B,0.13586187017966744
ANKRD35,0.006791103105106064
PIAS3,0.9102675637974593
POLR3C,0.4896947356682054
RNF115,0.6760723946558664
GPR89A,0.13866482682342426
PDIA3P1,0.4189749878289303
CHD1L,0.8256633425760259
ACP6,0.2513288534533695
GPR89B,0.6742067330211471
RNVU1-13,0.22277646374530602
NBPF14,0.6197231641315691
RNVU1-14,0.043838497358112204
NBPF15,0.8303040366472212
RP11-14N7.2,2.9029627389734683e-05
RP11-403I13.8,0.23139173590166362
BOLA1,0.33369647802180724
SF3B4,0.8166159219703902
OTUD7B,0.7951699720748466
VPS45,0.6416916181801304
PLEKHO1,0.9363460887865056
ANP32E,0.0008911539701920545
APH1A,0.1614115015387311
MRPS21,0.3145225658352131
PRPF3,0.9552624434958509
RPRD2,0.5572558452581046
TARS2,0.19345927111184413
MCL1,0.42174246912101526
ENSA,0.43580085788014533
GOLPH3L,0.5914451618340408
CTSS,0.7118747351763948
ARNT,0.5680391427863948
SETDB1,0.8310232281413221
CERS2,0.2960613977855911
FAM63A,0.1590976453402078
PRUNE,0.3552637132363973
C1orf56,0.8484669000111147
CDC42SE1,0.32403893808159323
MLLT11,0.3409776493464099
GABPB2,0.972841443769759
TNFAIP8L2,0.26655236665423193
SCNM1,0.01965635228979857
VPS72,0.415930153887225
PIP5K1A,0.16652067461867573
PSMD4,0.6990762698787747
ZNF687,0.08636820938899184
PI4KB,0.42964850432107193
RFX5,0.3364510462695649
PSMB4,0.9730746772015586
POGZ,0.28023694645296976
SNX27,0.32621735767541127
MRPL9,0.19388263116974316
TDRKH,0.19406584560706533
THEM4,0.351795829407043
S100A10,0.10969973125232908
S100A11,0.006452509504592978
S100A6,0.006956347619077976
S100A4,3.249683495226821e-10
CHTOP,0.0695922842014019
SNAPIN,0.2961888643019882
ILF2,0.0643695811643684
INTS3,0.5049421452099301
SLC27A3,0.1996391650950282
GATAD2B,0.38818648859877186
DENND4B,0.1004156221056784
CRTC2,0.48266285309931733
SLC39A1,0.20197162131534693
JTB,0.3261961652420179
RPS27,1.508304719580644e-08
TPM3,0.3996050425737371
C1orf43,0.0494606859818314
UBAP2L,0.5339499247674837
HAX1,0.9927640651844782
ADAR,0.6173448175079613
PMVK,0.40065414137946953
PBXIP1,0.10442285495826482
PYGO2,0.05240612652371514
SHC1,0.31613608149402134
CKS1B,0.0023190853102312463
FLAD1,0.35140294943429917
ZBTB7B,0.05572695842335051
ADAM15,0.06302291845307526
SLC50A1,0.12788747575467674
DPM3,0.8362961412311917
KRTCAP2,0.5446943147554228
MTX1,0.37061405756512855
GBAP1,0.024978931935671255
GBA,0.023793822583406978
SCAMP3,0.5961160931193987
CLK2,0.28374148004002964
FDPS,0.5763106127599358
RUSC1,0.6780573312785825
ASH1L,0.9048593737533392
MSTO1,0.8884161675528286
YY1AP1,0.20008245673891886
DAP3,0.6282860342077126
GON4L,0.32958743493270254
SYT11,0.11422421212283161
RIT1,0.18418367224105897
KIAA0907,0.19905802929482322
ARHGEF2,0.0010045061783761494
SSR2,0.2161774820491474
UBQLN4,0.8236115220998457
LAMTOR2,0.060072578721458124
LMNA,8.609636682379039e-05
SEMA4A,3.5982994945718184e-06
SLC25A44,0.2913878173185507
PMF1,0.2665993157614597
SMG5,0.0443635090697157
TMEM79,0.3568772317352751
C1orf85,0.03895382685226005
CCT3,0.07841120577852967
MEF2D,0.01911190332930153
TTC24,0.0021097009171470067
APOA1BP,0.7847765988425341
GPATCH4,0.8795478777444157
ISG20L2,0.08461410998179138
RRNAD1,0.5138205417507296
MRPL24,0.21069264855288916
HDGF,0.24268870435400647
PRCC,0.17583911838079072
SH2D2A,0.0018513042773061763
NTRK1,0.016395726157490284
ETV3,0.6952101436180002
PYHIN1,0.22191968479269214
IFI16,0.4031860497444908
DUSP23,0.3444874364344836
TAGLN2,0.07752689069537323
PIGM,0.9355042272772371
IGSF8,0.4232645205233514
PEA15,0.12048489640123716
DCAF8,0.07222245349764246
RP11-574F21.2,0.4062110299431498
PEX19,0.018506498174313237
COPA,0.29366655653473706
NCSTN,0.9106568672831914
SLAMF6,0.03237263076602297
CD84,0.04333383134506176
SLAMF1,0.01029888318477579
CD48,0.19992463540380315
SLAMF7,8.09523514219952e-12
LY9,0.0021545709289401286
CD244,0.0016906802179290645
TSTD1,0.4037368435997744
USF1,0.7561845555195599
ARHGAP30,0.06574417840887299
PFDN2,0.2914649725708195
NIT1,0.07664699732779855
DEDD,0.023171387702448278
UFC1,0.3358194128898376
USP21,0.8995058687831198
PPOX,0.03514832251638363
B4GALT3,0.8617210395884609
NDUFS2,0.8154203685280379
TOMM40L,0.8996641916785212
SDHC,0.04426941452502245
DUSP12,0.49629107148024076
ATF6,0.6299893343779488
UHMK1,0.1894095837984401
UAP1,0.6202962033067082
HSD17B7,0.007940766900151964
NUF2,0.5218531581414785
MGST3,0.7838336552787571
ALDH9A1,0.6476344943325835
TMCO1,0.8267934025637858
UCK2,0.09934431891270848
POGK,0.22360835213044877
TADA1,0.7402892205426832
POU2F1,0.9280978596760474
CD247,0.3616593436930605
CREG1,0.1462624108938604
RP3-455J7.4,0.21204356030124794
RCSD1,0.013126454074321845
MPZL1,0.0036107449134688543
MPC2,0.15239114290293512
DCAF6,0.6501384094507665
TIPRL,0.7450963624823717
SFT2D2,0.12200256097748914
ATP1B1,2.084831258302768e-06
NME7,0.19431781746716362
BLZF1,0.5414087097644431
F5,7.095570932995964e-08
C1orf112,0.015515703686529905
SELL,1.0849292638510197e-23
METTL18,0.8118467579370474
SCYL3,0.0004579217277542921
KIFAP3,0.7811359267909065
GORAB,0.5693882441790821
PRRC2C,0.34167053578936807
PFN1P1,0.006125837679119948
VAMP4,0.14926529587408843
METTL13,0.6995770247981172
PIGC,0.060078208680793665
SUCO,0.6395729094173241
FASLG,0.04359540823168365
TNFSF4,2.001264295490407e-07
RP11-296O14.3,0.2851381426289798
PRDX6,0.19979363957633975
KLHL20,0.7634444522220212
CENPL,0.5941248401300316
DARS2,0.0466379187966654
GAS5,0.2001370828245024
RC3H1,0.9471758556768378
RABGAP1L,0.11523959637292337
CACYBP,0.8722108503920598
MRPS14,0.4516668634025025
KIAA0040,0.43907709614145374
RP11-318C24.1,0.08558194090048313
RFWD2,0.10530623231837816
TOR3A,0.4773117212972481
SOAT1,0.2855314805756462
TOR1AIP2,0.2252459719839123
TOR1AIP1,0.2847659076234244
CEP350,0.28104818010323895
QSOX1,0.001766340136539905
ACBD6,0.09240300691702608
XPR1,0.5759376508908051
STX6,0.7455715457091294
MR1,0.9861035637152936
IER5,0.4204227328852702
GLUL,0.0017956541069624882
RNASEL,0.0002667340065682785
RGS16,4.256090908052927e-09
NPL,0.589687057706455
DHX9,0.6730429913093546
SMG7,0.33675477574017854
ARPC5,0.13385204453670616
TSEN15,0.8062113970030796
EDEM3,0.8463471367070149
FAM129A,0.34307021037927315
RNF2,0.17199608049293286
TRMT1L,0.22201447229187762
SWT1,0.7383267867810364
IVNS1ABP,0.3439981647845766
TPR,0.2238226370325361
C1orf27,0.2258374802557675
RGS1,0.14980791302268628
RGS2,0.5674366045749855
UCHL5,0.42057706426078073
TROVE2,0.9445901963235419
RP11-101E13.5,0.7835954564836592
GLRX2,0.3456453597068361
CDC73,0.8225497123277842
DENND1B,0.3122124617720513
NEK7,0.003601672182169735
PTPRC,0.774092793280905
ZNF281,0.8037922608999328
DDX59,0.629837415775296
KIF21B,0.5927197825697593
TMEM9,0.027063717719885395
CSRP1,0.5688897678680476
IPO9,0.4074884078797803
TIMM17A,0.2087877241649732
RNPEP,0.9069542661552918
PTPN7,0.05026882549004862
UBE2T,0.01417842287963641
KDM5B,0.0892506587897235
PCAT6,0.40376680401245285
RABIF,0.4383683031917471
KLHL12,0.09952470528022424
ADIPOR1,0.5067195101493133
CYB5R1,0.8893028977506445
TMEM183A,0.47064411893166136
BTG2,0.36380959097632454
ATP2B4,0.20674161935232277
LAX1,0.44729470417334205
ZC3H11A,0.13237907278179356
SNRPE,0.8604080045151573
PPP1R15B,0.103184933824416
MDM4,0.07534684957012139
RBBP5,0.34780246950289523
DSTYK,0.13369202052664494
SNRPGP10,0.019565819014785758
ELK4,0.5291599880205831
NUCKS1,0.7011450917776603
RAB7L1,0.3022526241426051
SLC41A1,0.016440183317661006
SRGAP2,0.3924669949798647
IKBKE,0.18962829111823726
RASSF5,0.4335054320485284
EIF2D,0.12559445923626844
MAPKAPK2,0.003302885668445255
IL24,1.1758548831054086e-05
FAIM3,3.18462231688078e-07
CD55,0.00021893670924759038
CD46,0.5462621709608919
TRAF3IP3,0.49962183157126105
DIEXF,0.8700097942470189
RCOR3,0.3406473780883936
TRAF5,0.26034841549951354
INTS7,0.03833098681179461
PPP2R5A,0.24627745314276064
RP11-384C4.3,0.004395714840001724
TMEM206,0.5960286583002998
NENF,0.9921546451943849
NSL1,0.8109848109677913
TATDN3,0.2312186744424674
FLVCR1-AS1,0.41457259418269665
FLVCR1,0.7714640759424
ANGEL2,0.6705509300025614
RPS6KC1,0.3936315619426247
SMYD2,0.6195688837729891
CENPF,0.37820721154151876
GPATCH2,0.5920815644184318
RRP15,0.19305642270025325
LYPLAL1,0.9330698654251569
EPRS,0.7747249560757545
BPNT1,0.7257510238750786
IARS2,0.29459796287689627
RAB3GAP2,0.23366539714231171
MORF4L1P1,0.20210687082646991
DUSP10,0.023505190040650686
MIA3,0.10480650898166365
AIDA,0.9306165871798995
BROX,0.7611469679689304
RP11-452F19.3,0.45550890054073184
CAPN2,0.23482405998938413
TP53BP2,0.4883671723506541
FBXO28,0.5863638826207495
DEGS1,0.00642880359432438
NVL,0.34872996725870775
CNIH4,0.19970026543184222
WDR26,0.04166029400526862
LBR,0.07353397710169098
SRP9,0.13823969425870478
TMEM63A,0.8147515617268327
PYCR2,0.2338371312081726
SDE2,0.5541283807083434
H3F3A,0.00012970958164391493
ACBD3,0.4633870167078513
PARP1,0.199886153253874
ITPKB,0.27782660344753285
PSEN2,0.1085229963381965
ADCK3,0.41008290218308374
SNAP47,1.0206898297804179e-11
JMJD4,6.421980870902824e-05
ARF1,0.24934681795453914
C1orf35,0.6171051177646105
MRPL55,0.08589470322606196
GUK1,0.013300252661843011
TRIM11,0.08133404591383173
RNF187,0.6928184176021072
RAB4A,0.4996014990980939
NUP133,0.5529597717102003
ABCB10,0.27085300795575723
GALNT2,0.0001981260500475264
COG2,0.11564402740425479
TTC13,0.3738666566865161
ARV1,0.27221977532489244
C1orf131,0.23198904995585926
GNPAT,0.16576014228278432
SPRTN,0.13771516780978454
EGLN1,0.6750172994734553
TSNAX,0.10302642568986217
NTPCR,0.8030690301137439
PCNXL2,0.007590674329088697
RP5-827C21.4,0.2919854262796196
COA6,0.960306537924351
TARBP1,0.8559142786909354
IRF2BP2,0.4974037575801382
TOMM20,0.6820899893523553
RBM34,0.026347518301009246
ARID4B,0.18773373457242198
GGPS1,0.514851234552038
TBCE,0.8623803066452966
B3GALNT2,0.8750566616855587
LYST,0.2882776948598929
GPR137B,0.6927959017214382
ERO1LB,0.5701753901989971
EDARADD,0.1281187982403781
LGALS8,2.9389711315863012e-05
HEATR1,0.2939583751741558
MTR,0.03303088677662706
CHRM3-AS2,5.755405932968831e-05
FH,0.0822465370496843
OPN3,0.3135513089132976
CEP170,0.711581158155723
SDCCAG8,0.04059183831264576
ADSS,0.45908916413963946
DESI2,0.01708454664814434
HNRNPU,0.3533760318145137
SMYD3,0.3123273829036759
TFB2M,0.34315360492029257
CNST,0.0016513089059799907
SCCPDH,0.24418772680898976
AHCTF1,0.6976518778344933
ZNF124,0.9798438551670702
RP11-488L18.10,0.17627889455427168
MIR3916,0.8863905356621505
ZNF496,0.03182089490164143
ZNF672,0.45734573382743676
ZNF692,0.21093519147892295
PGBD2,0.9009606953532894
ZMYND11,0.9637772538392743
LARP4B,0.5511654078840116
GTPBP4,0.27454095129282263
IDI1,0.054678288017209004
WDR37,0.5938578853566763
PFKP,0.03042159835567852
PITRM1,0.42260344672109773
KLF6,0.872306316866444
AKR1C3,9.104671393865366e-05
FAM208B,0.6191993663946604
GDI2,0.7938077033591302
FBXO18,0.09532898968576899
IL15RA,0.9857568676259978
IL2RA,2.452742671864062e-06
SNORA14,0.36076095916078604
