gene_name,pval
TMEM116,0.3566930276675144
ERP29,0.5387257089897965
NAA25,0.2348221941856852
HECTD4,0.712082042879242
RPL6,0.12782832621999093
PTPN11,0.7525886895190897
OAS1,0.4688884513262831
OAS3,0.06199790488384684
OAS2,0.17724061859104534
DDX54,0.49867748620156893
SLC8B1,0.38602249022961405
RBM19,0.6552934142672173
MED13L,0.6130728732205856
C12orf49,0.6498007160624701
FBXW8,0.6112224595756497
TESC,0.03782165043821661
FBXO21,0.01629248483717612
RFC5,0.028760191242282462
WSB2,0.4340785610008594
VSIG10,0.20289960175385152
PEBP1,0.0001640186585040204
TAOK3,0.023689318727271296
SUDS3,0.39748008911294325
PRKAB1,0.403013694601083
CCDC64,0.4539583644148032
GCN1L1,0.938605892130739
RPLP0,0.006806920506596451
PXN-AS1,0.4575450545161615
PXN,0.744979193497583
SIRT4,0.01059444441595309
COX6A1,0.8025935540394034
TRIAP1,0.2926918681514124
GATC,0.4723047391312182
SRSF9,0.5858239163171997
DYNLL1,0.06590213889776203
DYNLL1-AS1,0.3803941757865965
COQ5,0.24521883404610031
RNF10,0.4273214276526974
POP5,0.39833993821084157
MLEC,0.36424939350958957
ACADS,0.6892390331060763
SPPL3,0.6682435629986678
C12orf43,0.37445700219924105
OASL,0.16714820851568518
P2RX7,0.4096059767641977
RP11-340F14.5,0.49802251884190174
P2RX4,0.13011231054663785
ANAPC5,0.1285241860540862
RNF34,0.0022006804019854046
KDM2B,0.9581486762351847
ORAI1,0.7143332691342457
RHOF,0.36652815203039013
AC084018.1,0.5179293753347358
PSMD9,0.013069150999586148
MLXIP,0.3712915022693307
DIABLO,0.5603839430169163
VPS33A,0.7089627902047797
CLIP1,0.05644296571595383
ZCCHC8,0.2833689546696343
RSRC2,0.020478037110616087
KNTC1,0.15848349517074165
DENR,0.037401449002833445
HIP1R,0.2868077835971811
VPS37B,0.2533627601820277
MPHOSPH9,0.3518950157503401
C12orf65,0.007599339161932745
SBNO1,0.7992925301872178
SETD8,0.027886116264399928
RILPL2,0.01233595750526044
SNRNP35,0.04777696202746569
TMED2,0.4077847127940064
DDX55,0.28436674799879347
EIF2B1,0.27015942168803214
GTF2H3,0.2704919916268676
TCTN2,0.06341155560309446
ATP6V0A2,0.21736324181525443
CCDC92,0.7821647660973833
ZNF664,0.958900885380203
NCOR2,0.8411963830675765
UBC,0.0637588722244728
AACS,0.011273047787643818
LINC00944,0.01291204100134146
AC079949.1,0.20113319010612596
SLC15A4,0.12063663818047068
STX2,0.8089061779130833
RAN,0.13940571661113033
SFSWAP,0.8449584928944561
ULK1,0.8459017924415339
PUS1,0.76743822160862
PGAM5,0.8974835630584389
ANKLE2,0.38428449100338913
GOLGA3,0.32445678109736437
CHFR,0.2977257888038446
ZNF26,0.6220320880545455
ZNF84,0.26324981837646805
ZNF140,0.08754545375282606
ZNF10,0.6378052996086641
ZNF268,0.012309614014458457
MPHOSPH8,0.004783324351782956
PSPC1,0.0010117239071187416
ZMYM5,0.2852163853542207
ZMYM2,0.029585997581432245
CRYL1,0.4834962083282043
IFT88,0.6747532654612105
N6AMT2,0.23189507992948383
XPO4,0.05871715305775203
SAP18,0.31253865552500115
MRP63,0.4288480728426686
LINC00422,0.6969209798827223
ZDHHC20,0.16460567253117375
MICU2,0.01318869590706049
SPATA13,0.202431186742717
PARP4,0.1825598225017897
CENPJ,0.10965849296904442
MTMR6,0.1272871356546638
NUPL1,0.1921449646570691
RNF6,0.6832743061936692
USP12,0.13215097795500683
USP12-AS1,0.37320327036710316
RPL21,0.015309768970055058
GTF3A,0.43985773668146
MTIF3,0.7033238138498126
POLR1D,0.30384727075327617
ATP5EP2,0.03913033798138741
PAN3,0.0005961572884262352
POMP,0.0018102340162486836
SLC46A3,0.808183506393128
UBL3,0.35286544022499067
KATNAL1,0.1290646923470474
LINC00426,0.07854203073940352
HMGB1,0.31553694504834534
USPL1,0.7618936010008246
ALOX5AP,1.1909790954426265e-10
HSPH1,0.8789254604399243
B3GALTL,0.48760938881231797
N4BP2L1,0.6325528521793455
N4BP2L2,0.850551973092151
PDS5B,0.6870953800348003
RFC3,0.12968485523787038
SPG20,0.28967619856546806
ALG5,0.4288217423004308
EXOSC8,0.7249921271948561
SUPT20H,0.37923577453128177
UFM1,0.7805157899354602
PROSER1,0.16171481908973334
NHLRC3,0.1628529212243274
COG6,0.9338680414325943
FOXO1,0.7648578298331602
MRPS31,0.15479191918448693
SUGT1P3,0.6542007675644208
ELF1,0.7882143797278385
WBP4,0.03869237279097366
KBTBD6,0.7867894306106877
KBTBD7,0.8357482753986212
MTRF1,0.19775751993267301
NAA16,0.2110464455593391
RGCC,0.02890360927005183
DGKH,0.009997682955426733
AKAP11,0.9202464679975003
EPSTI1,0.917836964567305
DNAJC15,0.13652977049031303
LACC1,0.6331735477131036
TSC22D1,0.6639071770947933
GPALPP1,0.025283300065486135
GTF2F2,0.3441202700878554
TPT1,0.0016477532728929837
TPT1-AS1,0.40366353969240143
COG3,0.008292795751800554
ZC3H13,0.006631006799972643
LCP1,0.07700993032087938
LRRC63,0.19376580886617886
LRCH1,0.810279488892544
ESD,0.09962872263010801
SUCLA2,0.6794277916646836
SUCLA2-AS1,0.1314500974026546
NUDT15,0.15466200179545841
MED4,0.00013608126723676587
ITM2B,0.7298637874197931
RB1,0.32561877721941496
LPAR6,0.0012478288525728937
RCBTB2,0.6113053774302082
PSME2P2,0.30521219114648723
FNDC3A,0.6366589863675856
RNU6-60P,0.10055840353184727
CDADC1,0.03756810702764248
CAB39L,0.2769819241011036
SETDB2,0.12559353457690783
PHF11,0.6949731241507933
RCBTB1,0.8352976429031799
EBPL,0.8454831658352662
KPNA3,0.43950533818792625
SPRYD7,0.41257180982406555
TRIM13,0.14064247082325457
DLEU2,0.05252112552679877
MIR16-1,0.17598406594461888
DLEU1,0.9828778482367085
RNASEH2B,0.306649194608447
INTS6,0.32952400608937277
INTS6-AS1,0.1345690715608028
WDFY2,0.12125859576254058
ATP5F1P1,0.04391303048935853
DHRS12,0.011028760788825974
ALG11,0.20075186212098567
UTP14C,0.12565130087493906
NEK3,8.103384719161684e-08
MRPS31P5,0.6536178746869523
VPS36,0.5959118620179349
CKAP2,0.0024419199518079496
HNRNPA1L2,0.020313499324850732
SUGT1,0.8573406816466538
TDRD3,0.570079298419158
MZT1,0.3191318890625105
BORA,0.09580575523846266
DIS3,0.2559644309552201
PIBF1,0.19227405055415583
KLF12,0.31982093793474387
TBC1D4,0.1775377331295859
COMMD6,0.013186312575508953
UCHL3,0.6439545565620396
CLN5,0.05869599646840064
FBXL3,0.09052878503885514
MYCBP2,0.8721634571931904
SLAIN1,0.16057136194217606
RNF219,0.375569437471363
RBM26,0.26193748379052545
RBM26-AS1,0.4138675667378489
NDFIP2,0.02281356474928272
SPRY2,0.02234218383828295
MIR17HG,0.5353944418465286
TGDS,0.39659282136720436
GPR180,0.572491283595853
DNAJC3-AS1,0.12712344772660558
DNAJC3,0.5464383900168488
MBNL2,0.6731282117283439
RAP2A,0.2691317428241354
IPO5,0.9687086059079684
STK24,0.3072262588603032
DOCK9,0.35148640637236067
UBAC2,0.4347084986110165
GPR18,0.2794624284366546
GPR183,0.605316199734808
TM9SF2,0.4034762719783629
CLYBL,0.7724084720410668
PCCA,0.30805361471896514
TMTC4,0.13814473474411657
TPP2,0.006188725987271164
TEX30,0.0036398001625624595
KDELC1,0.018488395846462
BIVM,0.09067937647481114
ERCC5,0.1972790996724567
ARGLU1,0.09459566788357447
LIG4,0.19821005563643423
ABHD13,0.007433631321613256
TNFSF13B,0.00025446812870755106
CARKD,0.5618379031134118
CARS2,0.6018295819742217
ING1,0.14464021866817361
ANKRD10,0.006552424411845746
ANKRD10-IT1,0.13580408338478844
ARHGEF7,0.6596919634291016
TUBGCP3,0.6805103010762054
ATP11A,0.2506698945894211
PCID2,0.17788292052734686
CUL4A,0.29822667828698624
LAMP1,0.23221085393053334
DCUN1D2,0.7705161498618955
TMCO3,0.4401104114991789
TFDP1,0.3912671789211897
RASA3,0.8776410774551398
CDC16,0.0056384462965333075
UPF3A,0.2656795573344019
CHAMP1,0.48509438766283486
TTC5,0.2098648654492428
CCNB1IP1,0.9012191022737206
RPPH1,0.1487284159876162
PARP2,0.390986170334257
TEP1,0.785262962934494
OSGEP,0.46787868880071215
APEX1,0.3417203291941677
TMEM55B,0.8233398251470584
PNP,0.013899073891729426
ANG,0.37428567739064716
RNASE6,0.023427735817658113
METTL17,0.09174744375518193
HNRNPC,0.8132344702276153
SUPT16H,0.023499007098684507
CHD8,0.201923124096678
RAB2B,0.5161737726965143
TOX4,0.23119242173780333
METTL3,0.21656369741260287
DAD1,0.09287112572549383
ABHD4,0.5244413255822888
OXA1L,0.05926769180947658
MRPL52,0.6734918971419477
LRP10,0.6895720295872906
RBM23,0.0031501088594593036
PRMT5,0.2272342508472133
HAUS4,0.16694599705740643
PSMB5,0.20341840266475333
ACIN1,0.0035351355250903137
C14orf119,0.5547863189739144
PPP1R3E,0.36714421305401534
PABPN1,0.09285366173938864
NGDN,0.16169969867562428
THTPA,0.2962518099502962
AP1G2,0.0816949521519594
DHRS4-AS1-1,0.6416092939401609
DHRS4,0.0525391561061841
DHRS4L2,0.0067415775296794855
PCK2,0.2941169843830392
DCAF11,0.009954757517642916
PSME1,0.5422225127489644
EMC9,0.5033757138002688
PSME2,0.2985318441675773
IRF9,0.22041090699356589
REC8,0.02821210601540373
TM9SF1,0.42829291716417617
CHMP4A,0.7739213277158216
AL136419.6,0.28545217521322486
NEDD8,0.4327587226420454
GMPR2,0.06092024166330106
TINF2,0.18108223791663025
RABGGTA,0.2645123995200258
DHRS1,0.12363102905097582
LTB4R,0.7559648210963108
RIPK3,0.7098378997666255
KHNYN,0.8534014395055483
SDR39U1,0.023018000371955394
GZMH,2.7038898182874126e-05
GZMB,6.763329028293644e-05
G2E3,0.10950997190424579
SCFD1,0.01517543138242647
STRN3,0.09069549851360101
AP4S1,0.3588807080487929
HECTD1,0.6262143462066192
NUBPL,0.4430339909866519
ARHGAP5,0.38248476775971624
SPTSSA,0.6087576953084521
EAPP,0.2324776365215295
SNX6,0.10788301158477272
CFL2,0.4447290364441831
BAZ1A,0.24342071880559077
RNU7-41P,0.22335291670604127
RP11-85K15.2,0.6379517101895733
SRP54,0.0029595432435480405
FAM177A1,0.59656813558094
PPP2R3C,0.7055265807624317
PSMA6,0.13749096646793468
NFKBIA,7.60956106352416e-07
RALGAPA1,0.25694307005759476
BRMS1L,0.6686081952408403
MBIP,0.003030328768322373
SEC23A,0.06024277278451856
GEMIN2,0.4315975379474532
PNN,0.286725959439959
CTAGE5,0.04298583563080505
AL157791.1,0.5357193149631696
FBXO33,0.10829180756172768
C14orf28,0.33845920333264934
KLHL28,0.19249264579170433
FAM179B,0.8550378167205502
PRPF39,0.04433141221550087
FKBP3,1.2035694696051111e-05
FANCM,0.4018883239930411
MIS18BP1,0.3479279546781005
DNAJC19P9,0.11110394323739647
RPS29,0.08867988885026408
RN7SL1,0.1073673783554179
LRR1,0.02236114089375481
RPL36AL,0.013736331783028997
DNAAF2,0.11052933105227958
KLHDC1,0.6764169791635777
KLHDC2,0.17453330932767672
NEMF,0.046484829878750765
RN7SL2,0.3332564080455871
ARF6,0.0908579098721374
C14orf182,0.8064915828860066
RP11-58E21.3,0.48775501186556147
Y_RNA-216,0.45150045274429373
VCPKMT,0.06538818340523687
SOS2,0.14021211859719196
L2HGDH,0.262169360999315
ATP5S,0.41462651962841146
CDKL1,0.4779381371548677
MAP4K5,0.4296524438215761
NIN,0.9860666152946984
RP11-286O18.1,0.5978913771606031
TMX1,0.49525300338345135
GNG2,0.7828392154928308
C14orf166,0.494656540120866
PTGER2,0.4703438610903721
ERO1L,0.0005069857672425516
PSMC6,0.031154626131179995
STYX,0.3501709008223706
GNPNAT1,0.020820251932836126
RP11-368P15.3,0.6225874904398284
DDHD1,0.21558009676436612
AL163953.3,0.6674748830189983
CDKN3,0.5278224621509422
CNIH1,0.24186530851805033
GMFB,0.9249215319739575
CGRRF1,0.5682956997973811
GCH1,0.19956662341503523
WDHD1,0.8324692764755162
SOCS4,0.2818739269992909
MAPK1IP1L,0.08573828894407305
LGALS3,0.02140653669431496
FBXO34,0.13080613656821724
ATG14,0.6691306189283277
KTN1,0.7707425812771214
TMEM260,0.3409469114664277
EXOC5,0.38902534964928054
AP5M1,0.026659675244197538
NAA30,0.8612128174919237
ACTR10,0.17822015658941062
PSMA3,0.08395759358804704
CTD-2002H8.2,0.2917145709844272
RP11-349A22.5,2.582087143925757e-05
ARID4A,0.31106566783009454
TIMM9,0.6521496545854487
KIAA0586,0.9559897000698558
RP11-112J1.1,0.0640164921867189
DAAM1,0.04456044984778977
L3HYPDH,0.16313475568565314
JKAMP,0.24799189703889657
PCNXL4,0.284653350066712
DHRS7,0.19307793062147174
PPM1A,0.11440766963239253
MNAT1,0.10747447805370282
TRMT5,0.0875546275418228
SLC38A6,0.7951062242683712
PRKCH,0.30363332284464606
RP11-902B17.1,0.08056990498853708
HIF1A,0.17709118121199205
SNAPC1,0.20959422491612778
PPP2R5E,0.041151248222316535
WDR89,0.2785864732080578
U3-17,0.5707554188929012
SGPP1,0.1212902487195476
SYNE2,0.016771412205439654
MTHFD1,0.016531721773505443
CTD-2555O16.2,0.44577165053255163
ZBTB25,0.3049506464368723
AKAP5,0.021386385513517035
ZBTB1,0.011466857474400804
CHURC1,0.0651476547420794
FNTB,0.6362538309738148
MAX,0.6058000428286876
FUT8,8.378857432448773e-05
RP11-72M17.1,0.6658490306488206
GPHN,0.0010396422506880204
MPP5,0.7050006755612358
ATP6V1D,0.7891105721353548
EIF2S1,0.05895433727219131
TMEM229B,0.6774969197373653
PIGH,0.02740908789001955
ARG2,0.023905437736643116
VTI1B,0.01025806743286807
RDH11,0.06352805434141022
RAD51B,0.5837914918215694
ZFP36L1,0.05116715154342176
ACTN1,0.00031535875074236764
DCAF5,0.03594650979533663
ERH,0.0036712582284024603
SLC39A9,0.1616559545902011
KIAA0247,0.12160150481096353
SRSF5,0.15923603968043007
COX16,0.23527027530153127
SYNJ2BP,0.9159461968839729
MED6,0.5235239055631875
PCNX,0.10702925403492228
RP1-261D10.2,0.47858546440972427
SIPA1L1,0.026279125862023064
DPF3,0.057137578848422285
DCAF4,0.8886595742408502
ZFYVE1,0.3775439837448961
RBM25,0.014169006211647276
PSEN1,0.0843633522875912
NUMB,0.0419927912908076
ACOT2,6.90311101491715e-05
ACOT4,0.6649285306175609
DNAL1,0.6477890038053914
PNMA1,0.04323294602820213
ELMSAN1,0.19698453731788323
RP5-1021I20.1,0.6578017165649743
COQ6,0.009442857308614138
ALDH6A1,0.9359314152284144
LIN52,0.04158369863404685
ABCD4,0.07252901990093238
NPC2,0.6202086806285296
ISCA2,0.7413770702202729
AREL1,0.22798902402988155
FCF1,0.8148040348882801
YLPM1,0.510148813742755
EIF2B2,0.19053707773536263
MLH3,0.14892843918208648
ACYP1,0.014194629862064762
NEK9,0.18603675552547622
TMED10,1.4832083571337768e-05
BATF,0.00829274243679474
TTLL5,0.02686027473660176
C14orf1,0.009227468861757319
IFT43,0.23113622086293373
GPATCH2L,0.5081931652933179
IRF2BPL,0.3518754868917934
VIPAS39,0.6545653375867262
AHSA1,0.40888953650410237
SPTLC2,0.32513281540722333
ALKBH1,0.8077090947508628
SLIRP,0.7817474877835312
SNW1,0.5748352723301953
CEP128,0.7714347354737995
GTF2A1,0.6805761397739309
SEL1L,0.2166803833984776
CTD-2341M24.1,0.8106101936181646
GALC,0.07490051732356828
GPR65,0.004651084254308096
ZC3H14,0.001930447638108795
FOXN3,0.5113935869530677
RP11-356K23.1,0.7265892882331271
Y_RNA-234,0.6968518908095807
EFCAB11,0.7254327969156176
TDP1,0.8814695779800686
PSMC1,0.000982980970755721
NRDE2,0.2676462481153394
CALM1,0.022107916963710443
RPS6KA5,0.6532098751932287
C14orf159,0.5024450093082372
GPR68,0.5578108081005004
CTD-2547L24.3,0.0037161614683874416
CTD-2547L24.4,0.001455744209472861
CCDC88C,0.19848967529515427
SMEK1,0.23814797562086604
TC2N,0.06814279077643436
FBLN5,0.24197607688144074
TRIP11,0.017527664188564652
ATXN3,0.015162561729271098
NDUFB1,0.005101016501287881
CPSF2,0.46115017034893974
RIN3,0.3928045822461083
GOLGA5,0.06451387560872732
ITPK1,0.8244330397611138
MOAP1,0.22909632678525452
TMEM251,0.2812397697035993
C14orf142,0.05880397290084295
UBR7,0.13089230617232694
BTBD7,0.32281360308387014
ASB2,0.025068593793592955
OTUB2,0.7276548234515556
DDX24,0.12459731886144305
IFI27L1,0.029801817223648983
IFI27,0.0009451164976909778
IFI27L2,0.640184860582952
DICER1,0.778807084104546
LINC00341,0.9790350047898114
SYNE3,0.19475996103709473
SNHG10,0.8408476430283074
GLRX5,0.10164483771139
ATG2B,0.014896889946467816
GSKIP,0.10178267253514535
RP11-872J21.3,0.1454465712669514
PAPOLA,0.01701087716932296
VRK1,0.24350595873306163
C14orf64,0.06830731893114832
RPL3P4,0.36830354561203293
BCL11B,0.061146721333898396
SETD3,0.0005380358557456401
CCNK,0.06986399386222249
EVL,0.2299907863253005
YY1,0.9392853463738364
WARS,0.47755576894872465
WDR25,0.06738756571171332
PPP2R5C,0.9695253146165385
DYNC1H1,0.015292430525636808
HSP90AA1,0.46520500230076545
WDR20,0.006285696104817168
CINP,0.3791776522139296
RCOR1,0.3250548776996373
EIF5,0.7897421398850482
MARK3,0.0799932882292715
BAG5,0.03820642745608494
KLC1,0.5726343257828324
APOPT1,0.0010220077164862726
RP11-73M18.8,0.6957917286972433
ZFYVE21,0.04263202377957033
C14orf2,0.5139755894448365
SIVA1,0.41879023915851615
AKT1,0.7033020071326892
CDCA4,0.42175779735269825
GPR132,0.3200107184709622
NUDT14,0.05467284161845376
BRF1,0.35531017255478037
BTBD6,0.44525141874584956
CRIP1,0.0005488250553374822
IGHV1-3,0.4034810729591604
IGHV1OR15-1,0.20670244345744712
IGHV1OR15-3,0.6205950967285719
TUBGCP5,0.05684959596998775
CYFIP1,0.7867148054302859
NIPA2,0.22956246304537692
NIPA1,0.06943822209536786
HERC2P2,0.0071090838594652615
SNHG14,0.4018158367852598
UBE3A,0.45740471875032523
HERC2,0.009420147218868165
HERC2P9,0.1634536685481133
NDNL2,0.7896042789541963
HMGN2P5,0.18926170114748583
ARHGAP11B,0.17748092354913306
Y_RNA-243,0.0770513947045804
FAN1,0.7644143743892856
KLF13,0.6418273943069119
RP11-632K20.7,0.2655000124222107
RP11-1000B6.3,0.23791344272647433
ARHGAP11A,0.7591876233686878
EMC7,0.00011004988943759105
KATNBL1,0.28620762335562
EMC4,0.8981684259608794
SLC12A6,0.7786049875981007
NOP10,0.00014517588879838742
LPCAT4,0.05213011829979228
GOLGA8A,0.0001351151685379601
GOLGA8B,0.11758744063635627
AQR,0.008994628511667883
ZNF770,0.4005248752580335
DPH6,0.2496994188632597
C15orf41,0.44974146925490216
FAM98B,0.387635898695703
RASGRP1,0.04541475356570235
RP11-102L12.2,0.6113997042703954
RP11-275I4.2,0.08194042225416447
C15orf53,0.0870979278965952
RP11-326N17.1,0.03335966546084584
RP11-62C7.2,0.13366334098404192
RP11-265N7.2,0.6657276484186321
EIF2AK4,0.6461268816679768
SRP14,0.008907213571149259
SRP14-AS1,0.8960467204415932
BMF,0.8166352495352831
BUB1B,0.47621703831158535
PLCB2,0.7522206505325444
LINC00984,0.6010078383456552
KNSTRN,0.8392349288477777
IVD,0.6438171746622083
BAHD1,0.6673858209725989
C15orf57,0.036435472393970575
RPUSD2,0.44672866209945394
CASC5,0.5331876287624986
RAD51-AS1,0.1353853237020703
RAD51,9.352539122562864e-06
RMDN3,0.13614203445249737
GCHFR,0.8390763744307249
DNAJC17,0.04186768075278798
ZFYVE19,0.6090349684055698
VPS18,0.152920492729854
INO80,0.6087372401259119
RP11-540O11.7,0.8684900053948266
CHP1,0.6558504907473304
OIP5-AS1,0.2620959170231471
NUSAP1,0.2019355102454036
NDUFAF1,0.5095750278549803
RTF1,0.8362361166267271
RPAP1,0.5604111163687728
MGA,0.47730088342331506
RP11-107F6.3,0.30276937003191684
RP11-23P13.6,0.01287198938934101
EHD4,0.8635446708649721
VPS39,0.7716583889063332
TMEM87A,0.00651783093403715
GANC,0.23680768645175568
ZNF106,0.01823909008263523
SNAP23,0.22217087247312167
LRRC57,0.6575142450108744
HAUS2,0.3794698147808656
STARD9,0.7362236325571214
CDAN1,0.18456549994447705
UBR1,0.23371480325603813
EPB42,0.004836193925095549
TMEM62,0.6561724430441722
CCNDBP1,0.15266628020313958
ADAL,0.27040437867767947
TUBGCP4,0.47182937018103543
TP53BP1,0.10045572019960258
CATSPER2,0.3755634202021313
PDIA3,0.0008614709331488889
SERF2,0.009148790733007811
MFAP1,0.008528111847035889
WDR76,0.14815576620183477
PIN4P1,0.833677861344661
CASC4,0.00010920669333718137
CTDSPL2,0.8001027569224382
EIF3J-AS1,0.5709623454781525
EIF3J,0.9180940373606026
SPG11,0.3556611705352104
PATL2,0.04603941601009645
B2M,1.0780840084230843e-07
TRIM69,0.17810771220810823
SLC30A4,0.7298134021797753
BLOC1S6,0.2598382406551829
SQRDL,0.16814458275782132
DUT,0.05044545086683798
CEP152,0.1919425177274293
SHC4,0.4256110637894876
EID1,0.5249717044526747
SECISBP2L,0.016613445872543472
COPS2,0.1201328870724759
GALK2,0.937544789244625
FAM227B,0.0029962997753143644
DTWD1,0.15419057396143585
ATP8B4,0.1592842927425535
CTD-2647E9.3,0.0019969607903107434
SLC27A2,0.3163684132388793
GABPB1,0.10583833849476952
GABPB1-AS1,0.7993590079602426
USP8,0.0233386380462146
TRPM7,0.44550716100152526
SPPL2A,0.39592333706681554
LYSMD2,0.17718291530268285
TMOD3,0.03945398194228071
LEO1,0.06026465772437769
MAPK6,0.5229570006898412
GNB5,0.2359094711585743
MYO5A,0.15458522377663084
ARPP19,0.5619992772725486
FAM214A,0.21727424361026568
RSL24D1,0.42213539144835915
RAB27A,1.3973747287195714e-05
RP11-139H15.1,0.21715083775536376
PIGB,0.15950354521596993
CCPG1,0.7590191823818475
NEDD4,0.48024294368141496
RFX7,0.30855395719462214
ZNF280D,0.19156916737095356
TCF12,0.7433440658784616
POLR2M,0.49749661154122615
RP11-50C13.1,0.3874156353817996
ADAM10,0.057470159366850355
RP11-123C21.2,0.29418542921548774
FAM63B,0.619228944113843
RNF111,0.2326820315616099
SLTM,0.317341197956179
MYO1E,0.15792343375886708
GTF2A2,0.6058633704561893
BNIP2,0.5706153013100088
RP11-361D15.2,0.04949809871570928
ANXA2,0.0016863597145121295
NARG2,0.6150871959666933
RORA,0.11611554395021569
VPS13C,0.06646852274558886
TPM1,0.5200145112187948
LACTB,0.05555387157966745
RPS27L,0.0001420000261995415
RAB8B,0.5100118702225687
APH1B,0.4484090174994886
USP3,0.04232073439832413
HERC1,0.17897816768908376
DAPK2,0.6714573176400617
FAM96A,0.10553160836609043
SNX1,0.008171774719498573
PPIB,6.943375410655964e-08
CSNK1G1,0.8122894902822781
KIAA0101,0.03326478077524449
TRIP4,0.0032724692278425786
Y_RNA-265,0.8480487891358888
ZNF609,0.5789289225368147
OAZ2,0.21831970146313417
ANKDD1A,0.17217203371598283
SPG21,0.15180018636995712
MTFMT,0.28172623355889603
PDCD7,0.9107986488933915
CLPX,0.8216908062340825
PARP16,0.07302257599225809
DPP8,0.6297331152167529
PTPLAD1,0.25784408879421117
VWA9,0.15315871815159196
DENND4A,0.3718155456456347
RAB11A,0.32479662407876236
DIS3L,0.46056214077442276
TIPIN,0.00725739944263451
MAP2K1,0.41327797444694536
CTD-3185P2.1,0.664177717517391
SNAPC5,0.04117390374239039
RPL4,0.07350516216314215
ZWILCH,0.29757232448267484
SMAD3,0.5447671654937924
AAGAB,0.5918693429947073
C15orf61,0.7142506187274178
MAP2K5,0.31274290312784636
PIAS1,0.26976152123037117
CALML4,0.10799606132389697
FEM1B,0.47979963100772793
ANP32A,0.19382766747626967
KIF23,0.060266226760710896
RPLP1,0.0002954302443527872
TLE3,0.2893862073381158
RP11-673C5.1,0.340425512854871
MYO9A,0.07139057750162536
SENP8,0.597073281798941
PKM,0.03712086838260963
PARP6,0.4514893014601467
HEXA,0.13780415359135884
ARIH1,0.1553606046922216
BBS4,0.04967852374148579
ADPGK,0.17641299523461795
NPTN,0.021232557858991495
LOXL1-AS1,0.6654882662521298
PML,0.6014441854828565
UBL7,0.21098194917550833
UBL7-AS1,0.5368371054490527
ARID3B,0.7585283179440547
CLK3,0.0007813243920855796
EDC3,0.418331892535104
CSK,0.7972396772053238
ULK3,0.4778641719455344
SCAMP2,0.008731815196905671
MPI,0.03404051252001582
FAM219B,0.4488496796914079
COX5A,0.6058210550650024
RPP25,0.611213174986959
PPCDC,0.2590483850376637
COMMD4,0.022598569305493865
MAN2C1,0.5124935395074277
SIN3A,0.3791394738882156
PTPN9,0.3440970903824465
SNUPN,0.09640491368784714
IMP3,0.9027188598881726
UBE2Q2,0.652164294692154
FBXO22,0.01989857162234876
NRG4,0.7434776145819051
ETFA,0.5838456875702683
SCAPER,0.42015063785797774
RCN2,0.9106725705112543
PSTPIP1,0.12894098427312348
TSPAN3,0.27133789697032645
PEAK1,0.7597761809840988
HMG20A,0.3710341526083269
TBC1D2B,0.3915663311041054
IDH3A,0.44484074972324655
DNAJA4,0.2897559785404484
WDR61,0.42416434443619844
IREB2,0.6176377186636877
PSMA4,0.12143637357203116
MORF4L1,0.1774502711006057
CTSH,8.688232551919542e-05
TMED3,0.13175629323245286
MTHFS,0.0387269023597599
ST20,0.4597585211457199
BCL2A1,0.49011432848890046
ZFAND6,0.7608161805264365
FAH,0.11704382715441852
MESDC2,0.0012044557907179673
IL16,0.0679922995191918
EFTUD1,0.7637780129359666
RP11-752G15.6,0.22100780856226163
WHAMM,0.8016016064174424
HOMER2,0.23813102106108675
FAM103A1,0.41665227191685383
C15orf40,0.08245671741577654
BTBD1,0.2591683028896442
TM6SF1,4.561687749005351e-05
HDGFRP3,0.10593465124978554
UBE2Q2P1,0.37266301879485797
ZSCAN2,0.3802716217551885
SCAND2P,0.37476650512025766
WDR73,0.641812305818013
NMB,0.2993425920012846
SEC11A,0.31800666395878363
ZNF592,0.6410585416717461
PDE8A,0.6976259496424384
ADAMTS7P4,0.6608509389918373
AKAP13,0.1334602166864791
MRPL46,0.09025747347926336
MRPS11,0.9267540787508999
AEN,0.07875478463215829
ISG20,0.0002446819509619947
HAPLN3,0.7312701885819566
ABHD2,0.5101502307581713
FANCI,0.025644357785455804
POLG,0.18308939431986643
IDH2,0.0004058977272567456
CIB1,0.2775628482270773
GDPGP1,0.03905798293635569
NGRN,0.12545800118889125
IQGAP1,0.9809495667399198
CRTC3,0.5566287281649769
BLM,0.8795627631969911
CTD-3094K11.1,0.002959208482603538
FURIN,0.4578927074687394
MAN2A2,0.6469399148266779
UNC45A,0.22942946799299108
HDDC3,0.20420856814366015
PRC1,0.1270051583426618
VPS33B,0.3937322105152005
HMGN1P38,0.03534288701264932
AC013394.2,0.8885052920024024
CHD2,0.16930710483294947
MCTP2,0.09638424805813131
RP11-4F5.2,0.8299405271455463
LRRC28,0.002863332169771475
MEF2A,0.18037790206560755
LYSMD4,0.6401493365626671
LINS,0.11478226104621758
ASB7,0.4578143510931088
CHSY1,0.2398784574533345
VIMP,0.016684185922345298
SNRPA1,0.1611195253111605
TM2D3,0.21649740211731358
TARSL2,0.18578885402213735
RP11-89K11.1,0.5943417554371468
POLR3K,0.04817436787084042
SNRNP25,0.41649107113933015
MPG,0.27779969873353044
NPRL3,0.18799274160640486
LUC7L,0.41330242055219824
ITFG3,0.3922946038377721
AXIN1,0.762126340503967
MRPL28,0.0007361031933446338
