,TPM_p,UMI_p,TPM_logp,UMI_logp
EIF5A,0.0001871093365383015,0.0001403976354361793,3.727904541169698,3.852640206491591
TBC1D3C,0.00018742376827761038,0.0002825189972893908,3.7271753345941336,3.5489523438071697
SMAD7,0.00018882511781034063,0.00029606141691096443,3.723940235668979,3.5286181867156463
SLC2A1,0.0001919256062285346,9.50051886055806e-05,3.7168670789285314,4.022252675540223
BATF,0.0001937311970444552,0.0005415737160472593,3.7128004380660813,3.266342421229545
GDPD5,0.00019544010894889666,6.9751680302627e-05,3.708986303935298,4.156445325869862
SYNE2,0.0001958349076496856,2.11517671154565e-05,3.708109892469558,4.674653343824037
HLA-G,0.00019721401597991894,0.03208535628188321,3.7050622230336074,1.4936931338576966
CTD-2192J16.15,0.0001998277662861603,0.00023594867533913134,3.699344166224973,3.6271824565262474
DUSP2,0.00020160568132521125,0.000765591148363777,3.695497233469453,3.1160030964420153
ZNF737,0.0002021555530900987,4.910704916929009e-05,3.6943143243611583,4.308856161734757
RP1-283E3.4,0.0002069066308490461,0.000268046232572858,3.6842255910403736,3.5717902924652254
EIF1,0.0002073469949655211,0.06492290869255654,3.683302254388939,1.1876020310388329
CTD-2020K17.1,0.00020831085886460505,8.570691769143575e-05,3.681288090484041,4.066984123304683
OAZ1,0.0002100416833249621,3.1107266456262162e-06,3.677694509829787,5.507138150740242
JUNB,0.00021154484388514276,0.00014427877743671233,3.6745975555348607,3.840797546383749
ITGB1,0.00021228153177009167,0.00018891656267292848,3.6730877872716974,3.7237299649890514
YARS,0.00021233406530363864,0.0001161124156852173,3.6729803252566042,3.935121339475147
BCL2L11,0.00021299333126501566,0.00023606018245744101,3.6716339939328297,3.6269772615335016
TRMT112,0.00021314812882742561,0.0010699387104869014,3.6713184755596155,2.970641099379927
SMC4,0.000214362751272233,0.00042732198420026283,3.6688506775722534,3.3692447636975156
NUCKS1,0.00021867478206059649,0.001926049388258763,3.660201297636372,2.715332580776776
PLEK,0.0002188654928907515,3.8738133558334525e-05,3.659822705441951,4.411861307851374
TFRC,0.00022666829966355544,0.0001228776573300801,3.644609213194383,3.9105270770840277
RP11-1399P15.1,0.00022692935586288328,9.622941469070768e-05,3.644109319608201,4.016692155766405
NUDT9,0.0002277639825022197,7.647426656294144e-05,3.642514952062291,4.116484679484765
TTN-AS1,0.00023682217251778484,0.00022859647419671688,3.6255776391478824,3.6409304723165845
PTMS,0.00023866514030830124,0.0014657899532101951,3.6222110098886304,2.8339282593657513
PTDSS1,0.00024150869363875695,9.346509979749056e-05,3.617067231242144,4.029350525970772
TCEB2,0.00024593118038082,0.11950360438164234,3.609186405751441,0.9226189956409395
LINC00537,0.0002505992348546833,2.6589582409879647e-05,3.601020259355022,4.575288483221613
hsa-mir-6723,0.00025066983247546895,4.117422106735784e-10,3.600897929216006,9.385374608050085
PTGIS,0.0002523360493051924,0.0015378665862160502,3.598020700747026,2.8130813390361253
CTDSP2,0.00025638776226111746,0.0011665470441655074,3.5911027081286746,2.9330977424171536
LEMD3,0.00026107982928825173,0.00028012609807831636,3.5832266799472365,3.552646428043964
ORMDL3,0.00026171416069296417,6.510274182443261e-05,3.5821727781456247,4.186400720584704
PTGDR,0.0002627099087211283,0.0006799267812380013,3.580523546468771,3.1675378523178477
SRSF5,0.0002638471625217761,3.678459045450566e-05,3.5786475719729722,4.434334074862434
CD247,0.00026679960829240984,0.0012715027985526733,3.5738148123738163,2.8956826796136
RBMS3,0.00026690772030704544,7.948638754361087e-05,3.573638864060912,4.099707240159637
EWSR1,0.0002681952121249523,0.0015154570958363395,3.571548979527946,2.8194563544499625
SLC26A11,0.0002762476908708193,0.0007127373740009212,3.5587013435195116,3.147070467389666
DYNLRB1,0.00028235831486079225,0.0019475218333113856,3.5491994186762086,2.710517664832032
DPYSL2,0.00028355174291241355,0.0002034782150177981,3.5473676788843576,3.6914820808073467
NLRC3,0.00028888463200579594,3.205910524068235e-06,3.5392755610031705,5.494048602832059
C1orf63,0.0002892402314340315,0.00023428337273973915,3.5387412996396033,3.630258532502562
IL23A,0.00028930543714144946,0.0001748803227018051,3.5386434042423054,3.757259054002081
CCR3,0.0003033877694687541,0.0001795232688038384,3.5180019309958745,3.745879252611182
PARVG,0.0003062960787725879,0.0001619066557138261,3.5138585630312598,3.7907352977545057
SPDYE8P,0.00030718477864313305,0.0018461804831230743,3.5126003078953167,2.733725844484029
RP11-222K16.2,0.00030753883929336505,0.00027309351006590094,3.5121000290735127,3.563688620534223
MAGOHB,0.00030809864068863455,4.713908331141192e-05,3.5113102177581244,4.326618867222521
S1PR4,0.00030829546436635547,3.0200025813904012e-05,3.5110328645539117,4.51999268582327
TTC22,0.00030866541276048374,7.433187769092404e-05,3.5105120322892684,4.128824896384361
RP11-138A9.1,0.00031274232127239825,8.76574298747876e-05,3.5048133446879874,4.057211267056013
PAPOLA,0.0003161326067880267,0.0012211480073413808,3.5001307075207877,2.9132316948789656
RP6-206I17.1,0.0003238934524330761,8.183694550503122e-06,3.489597831245539,5.087050588668646
FLOT2,0.00032618803960588323,0.0001339169049024922,3.486531967355816,3.8731645966813253
ABCD4,0.00032629929033626317,0.0029179601639054763,3.486383870752058,2.5349206414055985
PLK3,0.0003268013605578827,7.942598572895363e-05,3.4857161440565414,4.100037386585943
ETS1,0.0003371107015174392,0.00015713499735661184,3.47222746066146,3.80372707742889
PTTG1,0.00033921130138995733,0.0002594124648334981,3.469529686929669,3.5860091597926242
RCL1,0.0003461173722480962,0.0015359101376786791,3.4607766021443496,2.813634193062278
FLNA-1,0.000348021049837931,0.002081823765944947,3.458394487225879,2.6815560378980723
MAP3K7CL,0.000350684968114089,6.464462433105337e-05,3.4550828494735493,4.189467584015262
CALM3,0.0003510950134777025,0.0023668774323803822,3.454575338676194,2.6258242312213578
CPQ,0.00035607960739814277,7.355304858384443e-05,3.4484528975643176,4.133399322179102
ARPC5L,0.00035845907833812705,0.0004853446253543563,3.4455604161923628,3.313949775335974
EIF3D,0.00035867994272742183,0.00033472455917998476,3.445292908259494,3.4753124217173594
KIF2A,0.00035987487812445715,0.0035953325433017848,3.443848469192388,2.4442609341985535
SFI1,0.00036140616795831093,0.0002876119386540611,3.442004439801095,3.54119309052849
DUSP16,0.0003638870221421932,0.0003191947635602728,3.4390334330439862,3.4959442419313715
ATP6V1E1,0.000378855973234971,0.0006603520084865564,3.421525861054023,3.1802244968974596
RAN,0.0003893986355303053,0.007375329879399627,3.409605574600007,2.132218550048244
FMR1-1,0.0003920196967108531,0.0001488186946975091,3.406692111658286,3.8273425090186985
PON2,0.0003929524977769079,0.00024275817363140473,3.405659946317314,3.6148261385435188
B4GALT4,0.000395862273520398,0.00215884324651057,3.4024558854228935,2.6657788906194324
YWHAQ,0.0004004699884343901,7.211341613661001e-05,3.3974300247625395,4.141983930674854
AHRR,0.0004023210580577462,0.000828326107744503,3.395427235241483,3.081798650037085
CTD-2017C7.3,0.00040576794312689035,0.00010085771524742682,3.3917222665018563,3.996290874236313
HMGN1,0.000407647564149873,0.0008717086040766484,3.3897151484078507,3.0596286673508395
YEATS4,0.00040844951157784255,0.0010095937080932533,3.3888616189315046,2.995853364665804
FAM111A,0.00041225396401947423,0.002473536942336069,3.384835159713748,2.6066815990524197
RP11-192H23.4,0.00041386109113886014,0.0018230773364780258,3.3831454015721505,2.7391949078160844
LUC7L3,0.00041530500691735724,0.0017298634971059602,3.3816328330040832,2.7619881655374257
LGALS1,0.00041574793596098916,0.00010063481056905603,3.3811698982190337,3.9972517665662495
GALNT11,0.0004188317666395346,0.0015143410728282968,3.3779603863220924,2.8197762983069516
PDCD4,0.00042202690710836443,0.005576787905711086,3.374659858905246,2.253615872117883
SMN1,0.0004241054494194591,0.0006132206572339153,3.372526147163974,3.212383223727002
USP18,0.00042445739015438503,0.0001501322659779255,3.3721659005899522,3.8235259604532708
PABPC1,0.0004299363110183419,0.0018279711976745172,3.366595874238769,2.7380306514848836
RPL6P27,0.00043016865313705657,0.0001190561298303595,3.3663612403121417,3.924248239209408
BMP1,0.00043279382787117396,0.0002525527784786207,3.3637189413871718,3.597647849201541
MTATP6P1,0.0004332602038021997,2.705770230433897e-05,3.3632512003329,4.567709085747062
SELK,0.00043862162895606967,0.0014767721709097118,3.357909956551181,2.830686500320212
CHMP7,0.00045237969209288006,0.00023163322316691005,3.3444968993477318,3.635199149593735
NHP2L1,0.0004524439857905405,6.945812222076885e-05,3.3444351803656924,4.158276961885921
CD6,0.0004723497097835843,0.0004471324500224597,3.3257363471425934,3.3495638106636294
ACOT7,0.0004725375238210987,0.0012206959898298886,3.3255636988131636,2.913392482147468
MICAL2,0.00047862797740821916,0.00025398360164073555,3.3200019190136723,3.5951943225408547
SYTL3,0.00048529308099796943,0.00892474435624723,3.313995900536812,2.0494042151329976
STMN1,0.00048588324379585595,0.00036418241005712227,3.3134680777891767,3.4386810343774856
LPAR5,0.0004864812968913836,0.00030524350989785004,3.312933851825239,3.5153535612750217
CLUH,0.0004876341838870355,4.472191472615646e-05,3.311905857292502,4.349479610819246
TMEM71,0.0004895123983564284,0.000735541262046459,3.3102363039229656,3.1333929594062684
FAM101B,0.0004917889878439151,0.001284406843492234,3.308221200225537,2.8912973891200195
DDHD1,0.0004929572326773237,0.00013769238456506257,3.307190757026853,3.861090078863116
CTC-378H22.1,0.0004981167302840376,0.0004556744019626216,3.302668871341262,3.341345367727915
SIRT2,0.0005137561586263402,0.00026558782713404053,3.2892429590012187,3.575791834159689
GNPTAB,0.0005301620299097398,0.0001258158990424974,3.2755913795662894,3.9002644747084734
LINC00869,0.0005333487616050984,0.0002759902596800435,3.272988708970525,3.5591062448980226
WDR41,0.0005334837269420044,0.0005556853900385978,3.272878823488018,3.2551710214421323
NDUFS8,0.0005370545236835293,0.000901968724452112,3.269981620943193,3.0448085212533504
GOLGA6L5P,0.0005379200889651625,0.0008106648975937487,3.269282236413816,3.091158631856767
TSPO,0.0005431022135549323,0.0005134804822331911,3.2651184271231646,3.289476059602283
NUCB2,0.0005436370648912592,0.00011750220452624074,3.264690940959064,3.929953985267988
MXRA7,0.0005456192486870176,0.0004786645588868402,3.2631103167769875,3.3199687272071756
C1orf56,0.0005515608910793528,0.0022597770717519556,3.258406535445022,2.645934402128409
DMXL1,0.000552845481227288,0.004410629232237246,3.2573962358336863,2.3554994484925516
NINJ2,0.0005609674095732795,0.0005861291232982084,3.2510623691424594,3.232006699069711
CTD-3214H19.16,0.0005617677941693209,0.015391532265932133,3.250443162278388,1.8127181429031418
WDR1,0.0005659781243045716,0.0008730165057057204,3.247200354460867,3.0589775452186574
RPL32,0.0005706070607765417,0.037580401728588404,3.2436628586212533,1.4250385816709206
IFNG,0.0005732681817655206,8.552973901420389e-05,3.2416421623019622,4.067882853176817
FXN,0.000575834749756898,9.751769933124483e-05,3.239702130405673,4.0109165532831454
BMPR2,0.000578785150331127,0.004445274267875319,3.2374826199372095,2.35210143843951
SHISA5,0.0005803778900020696,0.00369290556514618,3.2362891407432555,2.432631797970547
TKT,0.0005883961153201932,0.0012549718083871536,3.230330203212647,2.9013660300390485
FAM157C,0.0005905192681534751,0.0007399432683106316,3.228765927150876,3.13080157649082
GOLGA6L4,0.0005921914214923443,0.0011046900521380534,3.227537888107683,2.956759556846049
TMEM140,0.0006088360980201405,0.0010418445693025115,3.2154996060630516,2.9821970677248655
CDKN1A,0.000613792496713585,0.0012997797553951414,3.2119784248905168,2.8861302316316406
IRAK1-1,0.0006146509664526717,0.00032186460464803357,3.2113714311745882,3.492326779919669
MT-ND3,0.0006177542332407026,0.036837083073460335,3.209184269856634,1.4337147665114167
ICAM2,0.0006178256516122621,0.0006914916259119738,3.2091340641109927,3.1602130749071535
RP11-81H14.2,0.0006181973867746179,0.0001825567683141958,3.208872835105393,3.738602060895485
PRKCQ-AS1,0.0006223334027157286,0.0007666438284639259,3.2059768883521755,3.1154063560757574
POMT1,0.0006265005531533845,0.00029129233243504706,3.2030785412199405,3.535670946971973
FOXP1,0.0006290771207817506,0.22115457455899187,3.2012961095994847,0.6553040728660267
AC016831.7,0.0006346313225060306,0.002775574591967883,3.1974784969128405,2.556647096761324
MFNG,0.0006359233402540969,0.0001210922762543977,3.196595234840985,3.9168835569979077
GLIPR1,0.000640096777450698,0.0016569958119287912,3.1937543592421136,2.7806785892623256
EHD1,0.0006443335284024063,0.0014940343325024774,3.1908892692103916,2.8256394224369146
BTN3A2,0.0006471835927126996,0.0021938491795921145,3.188972501415346,2.65879323214979
ARNTL,0.0006561065432257091,7.098479578120997e-05,3.183025631084875,4.148834662765867
SLC1A4,0.0006565879063872305,0.004210720056695863,3.182707120750239,2.375643631026565
RP11-77K12.8,0.0006571749065330135,0.0006664122345246946,3.1823190279550286,3.176257038405306
DDX39A,0.0006590292113330078,0.0023443651274221915,3.1810953349665807,2.629974747399936
PDE4D,0.0006664850108145934,0.00031427986983427296,3.176209613382472,3.50268343539945
CTNNB1,0.0006711250157238559,0.00201132057048054,3.1731965728535765,2.696518704691495
RFK,0.0006785055092212271,0.0013494551599785346,3.168446621674598,2.8698415417094854
CNN2,0.0006833186725742185,0.0023976802166791405,3.1653767114518407,2.6202087400831253
ID2,0.00069819770331935,0.00011841130836185546,3.156021584105875,3.926606820209077
CMC1,0.000698714386158694,0.00026051676318335215,3.155700314760518,3.5841643263997742
RPL11,0.0007014209955538224,3.6168009044184632e-06,3.154021238573278,5.441675397373923
RP11-347C12.2,0.0007036901611225339,0.0002156716487072043,3.1526185211625486,3.666206941681302
ZC3HAV1,0.0007049075561997941,0.001899362258692639,3.151867834022441,2.721392195901702
FBXW5,0.0007103324704782277,0.00048672089063423417,3.148538332551362,3.3127200129254613
CBWD3,0.0007142766626175088,0.004369015212195635,3.146133539238485,2.3596164431455198
BPGM,0.0007164311414002686,0.0007129259794985397,3.1448255447599784,3.1469555590178557
FBXO10,0.0007172608074564163,0.0009451736795535657,3.144322899222328,3.0244883807593093
GLCCI1,0.0007197676480143095,0.0006427995547208719,3.1428076778340164,3.191924432752401
RP11-468E2.4,0.0007251881182673724,0.00041161571679048563,3.1395493201490448,3.385508050855509
CTB-133G6.2,0.0007297853548521599,0.0006856361914197881,3.1368048561956945,3.163906266173733
ST8SIA6-AS1,0.0007338679341085508,0.0004253917778151037,3.1343820881062765,3.3712109086129773
ADRB2,0.0007363371723363835,8.149873045373534e-05,3.1329232745836357,4.08884915642851
FAM78A,0.0007463624589990064,0.0012278286134818764,3.127050213124901,2.9108622499812227
SNRPD2,0.0007524509994330067,0.0009536673021355967,3.1235217766228267,3.0206031075254893
MSC,0.0007639852527443555,0.0007734141647068788,3.116915024557247,3.1115878782964383
TYK2,0.0007677041954654722,0.00019451440255734134,3.1148060859887954,3.7110482363968686
MAZ,0.000768277372024194,0.0034299251021983586,3.114481957843728,2.464715363355802
RPL7P9,0.0007686520672468093,0.0007632115819382123,3.114270200470041,3.1173550477199865
STX1A,0.0007718002955563536,0.0012381688438652812,3.1124950594540897,2.9072201283699757
HSD17B10-1,0.0007777688684796186,0.003214040608948303,3.1091494442151686,2.492948640288683
LA16c-390H2.4,0.0007787423920551996,0.0004831738706231488,3.108606183163702,3.315896559798792
RP13-1032I1.7,0.0007941477003347668,0.0018647526914572145,3.1000987173777923,2.729378757344461
TSPAN17,0.0007942764489740993,0.000677444903208669,3.100028314489796,3.1691260203140206
FARSA,0.0007947847785160252,0.008236809805146248,3.0997504589625726,2.0842409621247437
NDFIP1,0.0007955698288944236,0.013580747051712647,3.0993216953730456,1.8670763396642873
H2AFZ,0.0008053070903502725,0.0009581129322708461,3.0940384771320333,3.018583297840622
RP4-539M6.19,0.000808891703695464,0.00014388879826669708,3.092109618852177,3.8419730145437314
PROK2,0.000809906611746491,0.0005229222918462671,3.09156505561691,3.281562844076885
HMGB3P32,0.0008100641044921727,0.0007478583878774824,3.0914806118304647,3.1261806309936473
ERH,0.0008135163367137779,0.003555358237394605,3.0896337213092897,2.4491166332787184
AC093391.2,0.0008238160489372265,0.00036830193022048817,3.0841697517131945,3.4337960050606173
HYAL3,0.0008244655778892542,0.0011110962973121079,3.083827471790016,2.9542482996739707
ZFAND5,0.0008505143632359048,0.021903760611683466,3.070318347752266,1.6594813156305117
FAM212B,0.0008690726329051175,0.0012056442159836713,3.0609439257933246,2.9187808330179155
REL,0.0008769408739216144,0.0013111102069899095,3.057029687130208,2.8823608016158144
CYTIP,0.0008791097725209859,0.0001294965669046627,3.0559568921349247,3.887741745050871
RP11-473M20.7,0.0008807545660594751,0.002768605765950569,3.0551450966459606,2.55773888096862
ATP6V1G1,0.0008830589191716064,0.014577216807722476,3.054010318599734,1.836325386884321
KLF13,0.000891933573958556,0.006476210784582596,3.049667488154662,2.1886790244814596
CCDC152,0.0008944944382118772,0.0006869201894698747,3.0484223554447363,3.16309371896131
MLST8,0.0009032131290703201,0.002718101460118131,3.0442097581497944,2.565734336143983
CTC-432M15.3,0.0009068678874625214,0.00017873897512063635,3.0424559763633496,3.74778073661463
PBDC1-1,0.0009072032930348285,0.0008370386565368189,3.0422953820134935,3.0772544847391647
MAPRE1,0.0009078463751418424,0.00012021873474870756,3.041987636140672,3.9200278471089267
ARAP3,0.0009095275757423427,0.00020963137086704416,3.041184129133556,3.678543725624457
HAVCR1,0.0009254302008937496,0.0005070852904178115,3.033656331648869,3.294918987328346
EIF3K,0.0009444192052339791,0.002713086985327603,3.0248351899093486,2.566536281932402
DENND4A,0.000945519181018765,0.003215200007779465,3.024329656532202,2.492792005765207
GTF2F2,0.0009503499050990772,0.00026751724031007034,3.0221164643161984,3.5726482243707505
MYB,0.0009545163461470089,0.0013525411320711455,3.020216629888795,2.86884951870945
IL2RB,0.0009556652727832837,0.00046053534461157596,3.0196941952119327,3.3367370334785833
APOBEC3H,0.000986865621622155,0.00018022478790939426,3.0057419798137865,3.7441854768868463
PGD,0.000990493463381455,0.0006762562471306142,3.004148386179681,3.169888709934436
SLC44A2,0.0009915443725961176,0.0026904490915729586,3.0036878459141074,2.5701752212194644
REXO2,0.000998308126556724,0.03472154847707514,3.000735393572488,1.4594009148304181
CCM2,0.0010051795654839606,0.00020822371441876192,2.997756348857578,3.6814698105857464
ATF7IP2,0.0010191835053365997,0.0028820373532073883,2.9917476136579237,2.540300394727191
CDK2AP2,0.0010220256506359902,0.00596240287144509,2.9905382042112154,2.224578682625039
SLC35F6,0.0010309858769133604,0.0003984108467580528,2.986747283912027,3.399668846395317
SEC14L1,0.001035960351743043,0.00016305372487971002,2.9846568655837515,3.787669275507359
GBP1,0.0010464109651617723,0.00034151737838251353,2.9802977180982673,3.4665871920011875
LRRFIP1,0.0010563412866753574,0.006843318063205082,2.9761957456528547,2.164733274429417
ZCCHC2,0.0010590769283705872,0.0037737558488237003,2.975072492816566,2.423226200869173
RFX5,0.001064670995028793,0.0005940969185297875,2.972784577312972,3.2261427002221685
CCL3L3,0.001069198008924164,0.0006870462508592085,2.9709418586641476,3.1630140259436126
RP11-383H13.1,0.0010851798681984779,0.00026791426694315975,2.9644982716846866,3.5720041587706297
MGRN1,0.0010948153182332907,0.0016597353359678727,2.960659134738668,2.7799611597266023
CREB3L2,0.0010986502657512592,0.0012614975869185484,2.9591405348986726,2.8991135758946913
FAM102A,0.0011030649099761244,0.0007503695281976223,2.957398930701231,3.124724810562264
SIRPG,0.0011032331278829155,0.00047622510286894013,2.9573327056422727,3.3221877157137505
CTB-91J4.1,0.0011091103188796995,0.00019491466774391783,2.9550252541232744,3.710155478067823
ANXA4,0.0011096054754639627,0.000247022194695423,2.954831408858061,3.607264024065403
ZC3HAV1L,0.001112043718900906,0.00036586477588218953,2.9538781385595474,3.436679400779508
KIAA1551,0.0011188258957417195,0.0009832675045520236,2.95123749023796,3.0073283133517945
SLC27A2,0.0011215103328149525,0.0012177126498523127,2.950196720775758,2.9144551823981995
MAP7D1,0.0011366315431495728,0.009767963415147575,2.94438029583157,2.0101959756632235
RP11-458D21.5,0.0011459267849665664,0.0005592107169948423,2.940843129227937,3.2524245141452015
HTATSF1,0.0011462548473315686,0.00064183563446922,2.9407188147549426,3.192576174707431
RAP1GDS1,0.0011478011402226154,0.0001618678322965343,2.940133348161857,3.79083944923403
HMGB1P10,0.0011540450422220729,0.0003770822974473771,2.9377772403945412,3.423563855558794
RPAIN,0.0011597849139364082,0.002855227163305435,2.9356225446969457,2.544359333356702
PCGF1,0.0011656033475308148,0.0008240459899751522,2.9334492139730757,3.084048549668091
NAP1L4,0.0011701989800777842,0.003959735601709484,2.93174028474759,2.4023338116886537
MSMO1,0.001185067974140188,0.003987592736698758,2.926256738305911,2.399289203729568
NDUFB2,0.0011955762412685475,0.0003626752430535685,2.9224227239342704,3.440482089228459
RP11-255H23.2,0.0011983055217192435,0.0010249396480953015,2.9214324394756113,2.989301706579787
HOXB2,0.0011991701552775316,0.0030548839313061073,2.92111918866509,2.5150052858963465
INTS2,0.0012104239406074862,0.0010712001197468845,2.9170624951212694,2.9701293874473094
ANKRD32,0.0012209401363855181,0.0009946264336634341,2.9133056293186614,3.0023400029344636
OS9,0.00122104929123705,0.0013761910573904014,2.9132668041303225,2.861321268563904
PSMC2,0.0012318492223653535,0.0007384469036782658,2.9094424463128523,3.1316807261726636
MTFR1,0.0012335675610802344,0.005183159266276683,2.9088370597122872,2.2854054461088746
FDFT1,0.0012352169433762676,0.0013673742841506097,2.9082567597833147,2.864112592021549
GIMAP6,0.0012439756395981715,0.00757942501517257,2.9051881242205044,2.120363739250434
C14orf182,0.001252671476020249,0.0005576587700859633,2.9021628115748634,3.2536314634267947
TEX264,0.0012535648533435779,0.0028883770545958926,2.9018531928420512,2.539346113719573
DDA1,0.0012558988240938113,0.005870524140516593,2.9010453461940715,2.23132312172139
SLC16A4,0.0012597125258950025,0.00020983765424389215,2.8997285522332255,3.678116577329196
GTF2F1,0.001280007815960675,0.0009416776466745466,2.8927873784628906,3.0260977386395687
C9orf142,0.0012818366936454264,0.0002912780796510034,2.8921673005319186,3.5356921972975464
G3BP2,0.0012846588106881114,0.00017655158374878675,2.8912122002008784,3.7531283822624597
N4BP2,0.0013089804662464156,0.0007611998908551134,2.8830668343237216,3.118501282656464
C1QTNF6,0.0013126774110262269,0.0002775496218589263,2.8818419881712667,3.5566593600262064
SNURF-1,0.001316111252057874,0.0009162573532341691,2.880707397870488,3.0379825269961533
RPL39,0.0013264944681303844,0.7835920377864194,2.877294556812793,0.10590998559586956
PTPN22,0.0013337938677885099,0.050816997502947686,2.874911283612323,1.293990998601335
SIMC1,0.0013366046473774474,0.0016667179304959132,2.8739970331667832,2.7781378924301787
ANKRD28,0.0013375144024833547,0.007910098492339371,2.873701532756925,2.1018181088647516
MCL1,0.001341497766310039,0.0030742109417789456,2.87241004612289,2.5122663360205557
VTI1B,0.0013470653546961402,0.001971142068631319,2.870611333382163,2.7052820731334934
PLCG1,0.0013497390251108183,0.0025808409467635977,2.8697501951426534,2.5882387595287297
JOSD1,0.00135299165957016,0.0011879455185778032,2.8687048805744544,2.9252034764622215
ABHD4,0.001364596564494403,0.0007490354613953654,2.8649957264336603,3.125497621120605
RP11-543P15.1,0.0013688833952653578,0.050065279604689476,2.8636335445245997,1.3004633540430046
FAH,0.0013751432465475722,0.0025713310843907132,2.8616520596920254,2.589842000032962
DALRD3,0.0013814574868728532,0.0009040464909306952,2.8596624755687654,3.0438092351933403
ADSS,0.0013944854933798472,0.0005708582007453663,2.8555859992737673,3.2434717556449604
FAU,0.0013981904642165277,0.07214754717673438,2.8544336641239503,1.1417784291680881
STK17A,0.0014048150365374387,0.0007799519676772306,2.852380852911287,3.1079321419441888
H3F3AP6,0.0014077730352399175,0.0021436600222478246,2.85146735761456,2.668844091259851
EDARADD,0.0014122652690653447,0.0005938249182344369,2.850083721080943,3.226341582380498
PQLC1,0.0014257500556290542,0.0029431710787711602,2.8459566027978167,2.5311844927740372
EI24,0.001433895155900191,0.00432288296883282,2.8434826024190025,2.364226521736324
KIAA0391-1,0.0014417292751511337,0.0005627281599509894,2.8411162828525205,3.2497013514084356
RP5-1092A3.4,0.0014438550992633167,0.0015148673157905506,2.840476389001814,2.8196254044841265
ASNA1,0.0014455366120037555,0.0040322723878300545,2.8399709042078918,2.3944501381359786
PIK3CD,0.0014512632963552784,0.012908595271597236,2.8382537882647227,1.8891210155946738
VPS8,0.0014758546156432132,0.0019895019348961183,2.8309564221428576,2.701255634142977
C19orf24,0.0014966242928251437,0.002008219520535126,2.82488720969812,2.6971888157569928
PPME1,0.001525778188722925,0.005321501638248057,2.8165085977149835,2.2739657998134186
INF2,0.0015329458926855901,0.0016434780770783928,2.8144731738623756,2.784236084747786
RP1-66C13.4,0.0015361918370837317,0.0006037274593496563,2.8135545469447223,3.21915907067158
VIMP,0.001540421652926108,0.0010596290562656567,2.812360385349077,2.9748461413498686
PEX2,0.0015425650730876022,0.01295567403189219,2.8117565062011938,1.8875399874858345
MGST3,0.0015445627273477406,0.0010411369165624006,2.8111944495588364,2.982492154065328
SDF2,0.001550285506461881,0.003047159675594823,2.809588313144128,2.5161047875191143
GSR,0.0015610516550240536,0.0011137703667623833,2.8065827259441525,2.9532043412341764
C12orf23,0.0015621352647288192,0.021882549381909616,2.8062813634280483,1.659902082795733
LANCL1,0.0015627986942806412,0.0008523167836007558,2.806096960300433,3.0693989594590474
TAF7,0.0015719812195478496,0.00395146079932578,2.8035526467797265,2.4032423221445836
ARNT,0.0015812966380797224,0.0009377127759426087,2.8009866523974343,3.0279301668718137
TMEM242,0.0015886841775009687,0.0014333268627064171,2.798962429791391,2.8436547597195463
RPS2P5,0.0015900668460374734,0.003020305741014878,2.79858461765755,2.519949091839279
USP36,0.0015955165454832666,0.0011407130977006384,2.797098687819687,2.9428235718423577
DNASE2,0.0016067369415305266,0.00040083086281080134,2.7940552210545815,3.3970388464412182
NDRG1,0.0016162820850960415,0.0010431920549096249,2.7914828407708816,2.9816357292444864
TMEM104,0.0016209097676341522,0.0001445478603614608,2.7902411606661635,3.8399883324961817
SMN2,0.0016287781141786739,0.010620992811474527,2.7881380749003664,1.9738348851008667
FBRS,0.0016547582519284522,0.000295992688445941,2.7812654444998848,3.528719016666738
SEPHS2,0.001656557551965233,0.014353667438351047,2.7807934713022506,1.843037120202224
MYO1G,0.001667636632406372,0.0007684936105060831,2.7778985734418735,3.1143597390080697
DDX21,0.0016748980894511194,0.0010019624343910205,2.77601161282743,2.999148560746735
CDC42,0.0016767716640302725,0.4201807339572362,2.7755260738299987,0.3765638646570572
BAIAP2L1,0.0016790513716300414,1.9536074596066738e-05,2.7749360161465555,4.7091626950966585
RPL7,0.001679243466416279,3.636841342122386e-05,2.7748863327746185,4.439275644709301
RP11-408P14.1,0.0016872232545444732,0.00036608705970395117,2.772827447463244,3.4364156221113453
EEF1D,0.0016904884316002945,0.007497102176612088,2.7719877968646998,2.1251065701947813
SLC39A1,0.001696639143488547,0.0010832221620444829,2.7704105175271088,2.9652824631759485
BIVM,0.0016974146030451223,0.00032611122106677586,2.770212065859946,3.486634257423605
VPS26A,0.0017007333956642438,0.0005901698328409363,2.769363760383033,3.2290229936933232
LCP1,0.0017227435046122499,1.8786630558429475e-06,2.763779378862919,5.72615110500324
ATP5F1,0.001751252295958445,0.0017026204500038282,2.7566512823291927,2.768882154644763
NINJ1,0.0017529095965008671,0.0022045968456117985,2.756240481369543,2.6566708183205474
RP11-968A15.8,0.0017542842603670828,0.0009244424750092527,2.755900033144263,3.034120108369962
DHCR24,0.0017603386204478907,0.002673412352645857,2.754403782841149,2.5729340495985102
TBC1D5,0.001776323933926294,0.0019080540035405998,2.750477832539218,2.719409337646713
SUMO2,0.001795310956198402,0.19900674796222834,2.745860318748582,0.7011321971929388
PPP2R1A,0.0018174131433692086,0.0002567214249953462,2.7405463354933164,3.5905378852476333
